ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm(HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony (sqm),Attic,Attic: Loft conversion,Attic: Penthouse,Attic: Top floor,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,"Shop: Art, music, hobbies",Shop: Beauty,"Shop: Clothing, shoes, accessories",Shop: Convenience shop,Shop: Department Store,"Shop: Discount store, charity","Shop: Food, beverages",Shop: Health,Shop: Laundry,Shop: Mall,"Shop: Stationery, gifts, books, newspapers",Shop: Supermarket,Shop: Travel Agency,Shop: Others
7574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.22,71,1047943, Tűzoltó utca,6.0,-1,1,panoramic,0,1,0,available,1,available,1,3 room,3,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,-1,6,less than 3 m,central heating (metered),0,0,0,0,1,-1,separate,1,0,Southwest,0,0,0,0,0,0,1,0,0,34.0,-1,0,0,0, Metró   M3    Éjszakai   914   914A   950   950A   ,47.48197,19.07734,47.48197,19.07734,1094,9,7,27,23,0,0,8,83,10,3,2,24,18,2,96
7575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.94,64,924000, Tűzoltó utca,6.0,-1,1,panoramic,0,1,0,available,1,available,1,3 room,3,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,-1,6,less than 3 m,central heating (metered),0,0,0,0,1,-1,separate,1,0,Northeast,0,0,0,0,1,0,0,0,0,71.0,-1,0,0,0, Metró   M3    Éjszakai   914   914A   950   950A   ,47.48197,19.07734,47.48197,19.07734,1094,9,7,27,23,0,0,8,83,10,3,2,24,18,2,96
7576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.67,48,900857, Tűzoltó utca,6.0,-1,1,panoramic,0,1,0,available,1,available,1,2 room,2,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,-1,6,less than 3 m,central heating (metered),0,0,0,0,1,-1,together,0,1,West,0,0,0,1,0,0,0,0,0,72.0,-1,0,0,0, Metró   M3    Éjszakai   914   914A   950   950A   ,47.48197,19.07734,47.48197,19.07734,1094,9,7,27,23,0,0,8,83,10,3,2,24,18,2,96
7577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.49,86,726628, Tartsay Vilmos utca 19,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Villamos   17   59   59A   59B   61    Busz   102   105   110   112   139   140   140A   142   212    Éjszakai   960   990   ,47.49222,19.020327,47.49222,19.020327,1126,12,1,14,9,2,0,0,16,5,2,4,5,23,0,47
7578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,63,794872, Beregszász út,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,30.0,-1,0,0,0, Busz   108E   53   139   8E    Éjszakai   908   ,47.473568,19.003159,47.473568,19.003159,1112,11,0,3,8,0,0,1,8,1,0,2,5,6,1,15
7579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,59,884298, Frankel Leó út,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,3.0,-1,0,0,0, Villamos   17   19   41    Busz   191   109   9    Éjszakai   923   934   960   ,47.518257,19.03649,47.518257,19.03649,1023,2,0,8,4,1,1,0,14,1,0,0,4,3,0,12
7580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,121,570248, Szász Károly utca,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,3 + 1 half room,3,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Villamos   4   6   17    Metró   M2    Busz   11   39   111   6    Éjszakai   931   960   990   ,47.51041,19.03266,47.51041,19.03266,1027,2,3,26,18,2,1,2,52,3,0,4,17,13,0,85
7581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,64,378788, Csepel-Csillagtelep – Völgy utcai lakótelep,2.0,-1,1,street view,0,0,1,not available,0,not available,0,3 room,3,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,-1,3,less than 3 m,district heating (metered),0,0,0,0,0,-1,separate,1,0,Southeast,0,0,0,0,0,0,0,1,0,4.0,no loft conversion,0,0,0,-1,47.41591,19.067482,47.41591,19.067482,1214,21,0,3,3,1,0,2,16,2,0,0,4,5,0,11
7582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.6,560,181429, Újpest,0.5,-1,1,street view,0,0,1,not specified,-1,-1,-1,14 room,14,0,needs renovation,0,0,0,0,1,0,double comfort,1,0,0,-1,-1,4,3 m or more,other,0,0,0,0,0,-1,not specified,-1,-1,South,0,1,0,0,0,0,0,0,1,-1.0,-1,0,0,0,-1,47.56717,19.092607,47.56717,19.092607,1046,4,1,4,10,0,0,0,30,0,2,3,8,10,0,55
7583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,25,2720000, Gyáli út,4.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Villamos   3    Busz   181   281   ,47.462994,19.10713,47.462994,19.10713,1097,9,0,1,0,1,0,0,5,0,0,0,0,7,0,18
7584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.19,83,903824, Belső-Erzsébetváros,4.0,-1,1,street view,0,0,1,available,1,available,1,2 room,2,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,-1,4,less than 3 m,combination boiler,0,0,1,0,0,1,together,0,1,Southwest,0,0,0,0,0,0,1,0,0,38.0,loft conversion,1,0,0,-1,47.498585,19.063519,47.498585,19.063519,1072,7,26,50,88,3,1,0,106,10,2,4,64,22,12,142
7585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,78,575641, Középső-Erzsébetváros,2.0,-1,-1,street view,0,0,1,not available,0,-1,-1,3 room,3,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,-1,-1,3 m or more,central heating,0,0,0,0,1,-1,separate,1,0,Southeast,0,0,0,0,0,0,0,1,-1,-1.0,-1,0,0,0,-1,47.50198,19.07244,47.50198,19.07244,1077,7,15,35,27,3,1,2,95,5,1,4,20,18,2,115
7586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6,56,778571, Külső-Erzsébetváros – Ligetváros,1.0,-1,-1,not specified,0,0,0,available,1,available,1,2 room,2,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,-1,4,not specified,combination boiler,0,0,1,0,0,-1,separate,1,0,Southwest,0,0,0,0,0,0,1,0,-1,-1.0,-1,0,0,0,-1,47.505783,19.080433,47.505783,19.080433,1078,7,6,25,12,3,0,3,79,3,1,0,13,12,1,73
