ID,poi shape,poi type,coordinate,shop_types,longitude,latitude
9119,Point,convenience,"   19.0927686, 47.3467409  ","Food, beverages",19.0927686,47.3467409
9120,Point,alcohol,"   19.190468, 47.447074  ","Food, beverages",19.190468,47.447074
9121,Point,convenience,"   19.1334818, 47.4356903  ","Food, beverages",19.1334818,47.4356903
9123,Point,convenience,"   19.1659647, 47.4394244  ","Food, beverages",19.1659647,47.4394244
9124,Point,alcohol,"   19.3399283, 47.3810789  ","Food, beverages",19.3399283,47.3810789
9125,Point,convenience,"   19.0553024, 47.5956046  ","Food, beverages",19.0553024,47.5956046
9126,Point,convenience,"   19.1898011, 47.4547505  ","Food, beverages",19.1898011,47.4547505
9136,Point,cheese,"   18.9586526, 47.4609948  ","Food, beverages",18.9586526,47.4609948
9141,Point,bakery,"   19.0364262, 47.5323693  ","Food, beverages",19.0364262,47.5323693
9149,Point,greengrocer,"   19.2199817, 47.5565572  ","Food, beverages",19.2199817,47.5565572
9163,Point,confectionery,"   19.0670077, 47.501846  ","Food, beverages",19.0670077,47.501846
9166,Point,confectionery,"   19.0308694, 47.4963797  ","Food, beverages",19.0308694,47.4963797
9167,Point,confectionery,"   19.0841581, 47.5249014  ","Food, beverages",19.0841581,47.5249014
9168,Point,greengrocer,"   19.0750959, 47.5339768  ","Food, beverages",19.0750959,47.5339768
9172,Point,convenience,"   19.0651474, 47.4984272  ","Food, beverages",19.0651474,47.4984272
9174,Point,convenience,"   19.0669025, 47.5346757  ","Food, beverages",19.0669025,47.5346757
9180,Point,convenience,"   19.0812296, 47.479627  ","Food, beverages",19.0812296,47.479627
9187,Point,convenience,"   19.0983259, 47.5082111  ","Food, beverages",19.0983259,47.5082111
9192,Point,convenience,"   19.2619954, 47.4334026  ","Food, beverages",19.2619954,47.4334026
9199,Point,convenience,"   19.2608455, 47.4334829  ","Food, beverages",19.2608455,47.4334829
9216,Point,convenience,"   19.0755395, 47.4867936  ","Food, beverages",19.0755395,47.4867936
9217,Point,confectionery,"   19.0087083, 47.5097376  ","Food, beverages",19.0087083,47.5097376
9221,Point,convenience,"   18.9893093, 47.3967431  ","Food, beverages",18.9893093,47.3967431
9224,Point,convenience,"   19.1389642, 47.477342  ","Food, beverages",19.1389642,47.477342
9227,Point,convenience,"   19.1258535, 47.5072638  ","Food, beverages",19.1258535,47.5072638
9237,Point,pastry,"   19.2686705, 47.4744189  ","Food, beverages",19.2686705,47.4744189
9239,Point,bakery,"   19.0303123, 47.5091236  ","Food, beverages",19.0303123,47.5091236
9246,Point,confectionery,"   19.0576512, 47.4938345  ","Food, beverages",19.0576512,47.4938345
9263,Point,greengrocer,"   19.0303682, 47.5123036  ","Food, beverages",19.0303682,47.5123036
9270,Point,convenience,"   19.0180397, 47.4752897  ","Food, beverages",19.0180397,47.4752897
9273,Point,bakery,"   19.0424287, 47.5204484  ","Food, beverages",19.0424287,47.5204484
9274,Point,convenience,"   19.0361497, 47.4766422  ","Food, beverages",19.0361497,47.4766422
9275,Point,convenience,"   19.0280915, 47.4645473  ","Food, beverages",19.0280915,47.4645473
9276,Point,convenience,"   19.0383149, 47.4503717  ","Food, beverages",19.0383149,47.4503717
9278,Point,convenience,"   19.0477924, 47.4746877  ","Food, beverages",19.0477924,47.4746877
9279,Point,convenience,"   18.9972803, 47.470853  ","Food, beverages",18.9972803,47.470853
9280,Point,greengrocer,"   19.0002664, 47.4698518  ","Food, beverages",19.0002664,47.4698518
9281,Point,convenience,"   18.9998553, 47.4689982  ","Food, beverages",18.9998553,47.4689982
9282,Point,convenience,"   19.0153356, 47.4618341  ","Food, beverages",19.0153356,47.4618341
9289,Point,bakery,"   19.0524779, 47.4999542  ","Food, beverages",19.0524779,47.4999542
9290,Point,bakery,"   19.0353141, 47.5139929  ","Food, beverages",19.0353141,47.5139929
9291,Point,bakery,"   19.0365915, 47.5146903  ","Food, beverages",19.0365915,47.5146903
9297,Point,confectionery,"   19.0239665, 47.5086768  ","Food, beverages",19.0239665,47.5086768
9311,Point,bakery,"   19.0798721, 47.5082567  ","Food, beverages",19.0798721,47.5082567
9312,Point,pastry,"   19.0783406, 47.5078436  ","Food, beverages",19.0783406,47.5078436
9313,Point,bakery,"   19.0821128, 47.5018217  ","Food, beverages",19.0821128,47.5018217
9316,Point,bakery,"   19.0364165, 47.5168191  ","Food, beverages",19.0364165,47.5168191
