Id,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF),Price per sqm (HUF),Street,Size(sqm),Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Fuel,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,3437.5, Forgách utca 32.,32,2,-1,1,garden view,1,0,0,not available,0,not available,0,1 room,1,0,in good condition,0,1,0,0,0,0,full bath,0,0,0,not specified,1,4,less than 3 m,natural gas (convector),1,0,0,0,0,no,separate,1,0,Southwest,0,0,0,0,0,0,1,0,no,-1,not specified, Busz   32   120   ,47.53841,19.07777,47.53841,19.07777,1139,13,17,30,0,8,8,3,1,4,0,0,1,29,4,0,25,0,9,28
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,3809.52381, Dunyov István utca 6,42,3,-1,-1,street view,0,0,1,available,1,not available,0,2 room,2,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,BB,0,6,less than 3 m,central heating (metered),0,0,0,0,1,no,together,0,1,South,0,1,0,0,0,0,0,0,no,-1,no loft conversion, Villamos   1    Metró   M3    Busz   26   32   34   106   120    Éjszakai   901   918   937   950   950A   ,47.529366,19.066616,47.529366,19.066616,1134,13,55,26,0,15,23,3,2,3,2,0,9,33,1,2,44,0,13,73
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,3437.5, Budafoki út 35,32,4,-1,1,garden view,1,0,0,available,1,-1,-1,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,4,3 m or more,not specified,0,0,0,0,0,no,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   19   41   47   47B   48   49   56   56A   6    Busz   133E   6   33    Éjszakai   973   907   ,47.478626,19.05361,47.478626,19.05361,1111,11,149,25,2,35,11,5,7,14,0,0,28,96,0,0,103,0,8,417
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,2553.1914890000007, Orczy út 46-48,47,1,-1,1,not specified,0,0,0,not specified,-1,available,1,2 room,2,0,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,0,2,not specified,central heating (metered),0,0,0,0,1,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   4   6   24   24G   28   28A   37   37A   62    Busz   217E   9   99    Éjszakai   909    Troli   83   ,47.4871,19.092836,47.4871,19.092836,1089,8,12,14,0,1,11,2,8,4,1,0,4,2,4,1,35,0,4,31
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,3571.428571, Belváros,56,5,-1,-1,panoramic,0,1,0,available,1,available,1,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,5,not specified,combination boiler,0,0,1,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion,-1,47.49175,19.054825,47.49175,19.054825,1056,5,471,55,9,105,26,50,24,27,1,6,84,154,2,1,43,0,4,582
5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,5000.0, Belső-Terézváros,90,mezzanine floor,-1,1,garden view,1,0,0,not specified,-1,available,1,1 + 1 half room,1,1,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,1,4,not specified,central heating (metered),0,0,0,0,1,no,separate,1,0,not specified,0,0,0,0,0,0,0,0,no,3 sqm,not specified,-1,47.505077,19.058195,47.505077,19.058195,1065,6,640,37,5,93,33,28,48,15,4,5,36,116,2,4,54,3,10,238
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000,2960.0, Gárdonyi Géza út,125,1,-1,-1,garden view,1,0,0,not specified,-1,-1,-1,2 + 2 half room,2,2,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,combination boiler,0,0,1,0,0,not specified,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,not specified,36 sqm,not specified, Busz   11   111    Éjszakai   931   ,47.525253,19.007105,47.525253,19.007105,1026,2,9,13,0,9,12,1,0,0,0,0,2,1,1,0,21,0,2,89
7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,2571.428571, Flottilla utca,70,not specified,-1,1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,loft conversion,-1,47.58905,19.08882,47.58905,19.08882,1044,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,2,30
8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,3250.0, Mária utca 2.,40,not specified,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,1 room,1,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   28A   4   6   28   37   37A   62    Metró   M4    Busz   108E   133E   5   6   7   110   112   178   8E   9    Éjszakai   973   916   956   990   908   907   931   923   909    Troli   83   ,47.492603,19.069284,47.492603,19.069284,1085,8,435,87,8,68,48,18,33,25,1,0,111,136,0,1,60,1,4,528
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,4062.5, Bartók Béla út 98-102,32,6,-1,1,garden view,1,0,0,available,1,-1,-1,1 room,1,0,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,1,8,less than 3 m,central heating (metered),0,0,0,0,1,yes,together,0,1,South,0,1,0,0,0,0,0,0,no,5 sqm,no loft conversion, Villamos   19   41   47   48   49    Busz   7   15   53   58   114   141   150   153   154   154B   212   213   214   240    Éjszakai   907   908   918   940   941   972   972B   ,47.47374,19.036747,47.47374,19.036747,1115,11,45,22,0,15,29,4,8,11,2,0,6,38,6,2,81,0,6,186
