Id,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF),Price per sqm (HUF),Street,Size(sqm),Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Fuel,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
7276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000,3083.333333, Folyondár utca,120,ground floor,-1,1,panoramic,0,1,0,not specified,-1,-1,-1,3 room,3,0,mint,0,0,0,0,0,1,luxury,0,0,1,not specified,0,3,not specified,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,Southwest,0,0,0,0,0,0,1,0,yes,25 sqm,not specified, Busz   65   165   65A   ,47.53284,19.028467000000006,47.53284,19.028467000000006,1037,3,283,105,4,64,78,20,26,45,6,7,130,160,14,6,367,0,35,951
7277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99000,8250.0, Fillér utca 120.,12,-1,-1,1,panoramic,0,1,0,not available,0,not available,0,1 room,1,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,D,1,-1,less than 3 m,combination boiler,0,0,1,0,0,no,separate,1,0,Southwest,0,0,0,0,0,0,1,0,no,6 sqm,no loft conversion, Busz   91   149   291   ,47.519024,19.0112,47.519024,19.0112,1022,2,356,117,5,77,117,29,21,43,5,8,170,133,5,5,314,1,22,1295
7278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,2142.857143, II. János Pál pápa tér 16.,84,1,-1,1,panoramic,0,1,0,available,1,available,1,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,8,3 m or more,central heating,0,0,0,0,1,no,separate and together too,1,0,North,1,0,0,0,0,0,0,0,no,7 sqm,no loft conversion, Villamos   24   24G   28   28A   37   37A   4   62    Metró   M4    Busz   217E   99   ,47.49547000000001,19.080198,47.49547000000001,19.080198,1081,8,1739,293,26,305,211,92,136,111,21,10,299,454,26,21,433,5,38,1766
7279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484815,4530.9813079999985, Belváros,107,2,-1,-1,street view,0,0,1,available,1,-1,-1,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,not specified,not specified,combination boiler,0,0,1,0,0,no,separate and together too,1,0,West,0,0,0,1,0,0,0,0,no,-1,no loft conversion,-1,47.49175,19.054825,47.49175,19.054825,1056,5,2081,330,34,374,240,129,144,124,19,17,398,648,21,19,546,5,39,2687
7280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179000,3314.814815, Bartók Béla út,54,5,-1,1,street view,0,0,1,available,1,available,1,1 + 1 half room,1,1,newly built,1,0,0,0,0,0,full comfort,0,1,0,not specified,0,7,less than 3 m,central heating (metered),0,0,0,0,1,no,together,0,1,West,0,0,0,1,0,0,0,0,no,3 sqm,no loft conversion, Villamos   6   17   19   41   47   47B   48   49   56   56A   61    Metró   M4    Busz   6   7   27   33   114   213   214   240    Éjszakai   907   908   918   940   941   960   972   972B   973   ,47.478336,19.048435,47.478336,19.048435,1114,11,1304,267,20,241,154,94,96,94,9,8,262,461,17,9,560,4,35,2281
7281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,3076.923077, Damjanich utca,65,1,-1,1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,mint,0,0,0,0,0,1,not specified,0,0,0,not specified,1,not specified,not specified,not specified,0,0,0,0,0,not specified,separate,1,0,Northeast,0,0,0,0,1,0,0,0,not specified,-1,not specified, Busz   30A   30   230    Éjszakai   979    Troli   70   74   75   78   79   ,47.508095,19.078815,47.508095,19.078815,1071,7,1639,246,22,303,225,96,133,91,21,24,240,484,28,21,457,7,42,1554
7282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323210,4972.461538000001, Corvin köz,65,4,-1,-1,not specified,0,0,0,available,1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,not specified,1,5,not specified,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   4   6    Metró   M3    Busz   6   9   15   115    Éjszakai   909   914   914A   923   950   950A   979   979A    Troli   83   ,47.48649,19.07121,47.48649,19.07121,1082,8,1760,285,29,311,200,98,155,106,10,9,292,509,21,10,499,5,32,2156
7283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000,2700.0, Kiscelli utca,50,1,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,mint,0,0,0,0,0,1,luxury,0,0,1,not specified,1,4,not specified,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,5 sqm,not specified, Villamos   17   19   41    Busz   160   260A   260    Éjszakai   960   ,47.53876,19.033915,47.53876,19.033915,1032,3,211,88,5,50,61,10,24,40,3,2,110,116,18,3,368,0,42,841
7284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000,2688.679245, Ráday utca 8.,106,2,-1,1,street view,0,0,1,not available,0,available,1,2 room,2,0,renovated,0,0,1,0,0,0,luxury,0,0,1,not specified,1,3,3 m or more,combination boiler,0,0,1,0,0,no,together,0,1,West,0,0,0,1,0,0,0,0,no,-1,no loft conversion, Villamos   47   47B   48   49    Metró   M3   M4    Busz   9   15   115    Éjszakai   914A   909   950   914   979A   979   950A    Troli   83   ,47.488583,19.062368,47.488583,19.062368,1092,9,1906,314,32,340,222,114,144,119,16,13,322,571,21,16,516,5,38,2432
7285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,3000.0, Soroksári út,100,3,-1,-1,panoramic,0,1,0,available,1,-1,-1,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,5,not specified,natural gas (convector),1,0,0,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   2   24    Hév   H7    Busz   23   54   55   H6    Éjszakai   918   923   979   979A    Hajó   D11   ,47.472275,19.072598,47.472275,19.072598,1095,9,785,217,15,121,140,40,79,68,8,3,207,281,12,8,457,4,26,1546
7286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484815,4489.027778, Lipótváros,108,1,-1,-1,street view,0,0,1,available,1,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,not specified,not specified,central heating,0,0,0,0,1,no,separate and together too,1,0,East,0,0,1,0,0,0,0,0,no,1 sqm,no loft conversion,-1,47.50443,19.050583,47.50443,19.050583,1054,5,2027,274,33,375,256,136,141,112,24,20,429,670,20,24,467,8,37,2479
7287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,2666.666667, Tarhos utca,45,2,-1,1,panoramic,0,1,0,not available,0,not available,0,1 + 1 half room,1,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,1,2,less than 3 m,central heating,0,0,0,0,1,no,together,0,1,Southwest,0,0,0,0,0,0,1,0,no,20 sqm,loft conversion, Busz   218   ,47.58003,19.00998,47.58003,19.00998,1037,3,17,12,1,2,4,1,0,10,0,0,1,6,3,0,43,0,7,64
7288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,2500.0, Csalogány utca,140,1,-1,-1,panoramic,0,1,0,available,1,-1,-1,3 + 1 half room,3,1,in medium condition,0,0,0,1,0,0,not specified,0,0,0,not specified,1,6,less than 3 m,central heating,0,0,0,0,1,not specified,separate,1,0,Southeast,0,0,0,0,0,0,0,1,not specified,6 sqm,not specified, Villamos   4   6   17    Metró   M2    Busz   11   16   39   111   116   16A   6    Éjszakai   916   960   990   ,47.50789,19.03345,47.50789,19.03345,1027,2,1425,173,20,286,194,113,100,86,17,22,280,473,19,17,457,6,31,2017
7289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000,4886.363636, Nánási út 75.,88,3,-1,1,panoramic,0,1,0,available,1,available,1,3 room,3,0,mint,0,0,0,0,0,1,luxury,0,0,1,A+,1,3,not specified,combination boiler,0,0,1,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,66 sqm,penthouse, Busz   34    Éjszakai   934   ,47.573654,19.06242,47.573654,19.06242,1031,3,139,42,9,17,25,4,10,22,0,2,11,40,8,0,195,0,12,423
7290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517136,3977.969231, Németvölgyi út,130,3,-1,1,panoramic,0,1,0,available,1,available,1,2 + 2 half room,2,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,not specified,0,not specified,not specified,central heating (metered),0,0,0,0,1,not specified,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   59   59A   59B    Busz   110   112   8E    Éjszakai   908   990   ,47.484814,19.005585,47.484814,19.005585,1124,12,160,109,6,37,87,9,17,34,7,2,53,75,19,7,398,0,23,1062
7291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000,3214.285714, Fiastyúk utca,42,ground floor,-1,1,garden view,1,0,0,not available,0,not available,0,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,3,not specified,not specified,0,0,0,0,0,not specified,together,0,1,Northwest,0,0,0,0,0,1,0,0,no,-1,no loft conversion, Busz   105   120   ,47.54414000000001,19.079496,47.54414000000001,19.079496,1139,13,156,112,4,62,77,15,16,22,3,14,36,109,14,3,238,0,58,575
7292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381388,4434.744186, Danubius utca,86,6,-1,1,panoramic,0,1,0,available,1,not available,0,3 room,3,0,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,1,9,less than 3 m,central heating (metered),0,0,0,0,1,no,separate,1,0,West,0,0,0,1,0,0,0,0,no,16 sqm,no loft conversion, Hajó   D11   ,47.54851,19.06658,47.54851,19.06658,1138,13,186,117,4,64,75,15,28,38,4,16,70,130,19,4,355,0,61,710
7293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,2800.0, Emőd utca,100,1,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,3 room,3,0,mint,0,0,0,0,0,1,luxury,0,0,1,not specified,0,not specified,not specified,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Hév   H5    Busz   34   106   134   H5    Éjszakai   923   934   ,47.57613,19.05324,47.57613,19.05324,1031,3,115,39,8,12,31,4,9,12,1,0,9,27,6,1,206,0,9,363
7294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,3333.333333, Pusztaszeri út,90,2,-1,1,panoramic,0,1,0,not specified,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,luxury,0,0,1,not specified,1,not specified,not specified,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,10 sqm,not specified, Busz   29   65   111   165   65A   ,47.527225,19.031664000000006,47.527225,19.031664000000006,1025,2,534,130,4,124,130,33,36,51,8,11,200,281,9,8,439,3,33,1421
7295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000,2761.904762, Szeréna út,105,1,-1,-1,panoramic,0,1,0,not specified,-1,-1,-1,2 + 2 half room,2,2,mint,0,0,0,0,0,1,luxury,0,0,1,not specified,0,not specified,not specified,combination boiler,0,0,1,0,0,not specified,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,not specified,12 sqm,not specified, Busz   29   111   191   ,47.52435,19.03166,47.52435,19.03166,1025,2,623,151,6,145,145,51,42,60,12,16,231,312,9,12,453,3,31,1603
7296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000,3257.575758, Király utca,132,3,-1,1,street view,0,0,1,not available,0,not available,0,3 room,3,0,mint,0,0,0,0,0,1,full bath,0,0,0,not specified,1,3,not specified,combination boiler,0,0,1,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,no,-1,no loft conversion, Metró   M1    Busz   105    Éjszakai   979    Troli   70   78   ,47.500736,19.06069,47.500736,19.06069,1061,6,2063,295,33,362,242,139,144,118,21,20,403,675,22,21,473,7,37,2537
7297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,7205.882353, Budakeszi út,68,not specified,-1,1,panoramic,0,1,0,available,1,available,1,2 + 1 half room,2,1,mint,0,0,0,0,0,1,luxury,0,0,1,A+,0,not specified,not specified,fan-coil,0,0,0,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,8 sqm,not specified, Villamos   56   56A   59   59B   61    Busz   22   129   222   22A   291    Éjszakai   922   956   ,47.517776,18.990942,47.517776,18.990942,1021,2,74,83,2,19,87,5,10,26,0,2,26,17,4,0,182,1,22,724
7298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484815,4143.717949, Törökvész út,117,1,-1,1,street view,0,0,1,not available,0,available,1,3 room,3,0,renovated,0,0,1,0,0,0,luxury,0,0,1,not specified,1,3,less than 3 m,combination boiler,0,0,1,0,0,no,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,no,10 sqm,no loft conversion, Busz   11   29   111   ,47.5301,18.999063,47.5301,18.999063,1025,2,68,73,2,19,86,5,4,21,0,2,21,7,5,0,161,0,21,546
7299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,2430.555556, Balzac utca,144,1,-1,1,street view,0,0,1,available,1,-1,-1,3 room,3,0,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Busz   15   115    Troli   75   76   ,47.51655,19.053420000000006,47.51655,19.053420000000006,1136,13,1591,182,18,295,199,111,117,85,19,20,264,531,15,19,433,6,43,1791
