ID,Web: Alberlet,Web: Ingatlan,Web: Tower,Apartment,House,For Sale,For Rent,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number of half rooms,Type of the building,Type of the building: Brick apartment,Type of the building: Block apartment,"Type of building: Castle, villa",Type of building: house,Type of the building: Part of house,Type of the building: Raw house,Type of building: Semi detached house,Deposit,Utilities,Common cost,Furniture,Furtniture: Furnished,Furtniture: Equipped,Furniture: Partly furnished,Furniture: Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
3302,1,0,0,0,1,0,1,1800,340,5.294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szép Juhászné köz,"
                6 rooms                            ",6,0,House,0,0,0,1,0,0,0,3600,155,-1,Furnished or unfurnished,-1,0,0,0,-1,-1,View to the hills,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,-1,-1,1,-1,revival.alberlet.hu,,,,47.5386616,18.9436922,47.5386616,18.9436922,1021,2,5.187120504,9.302430274,11.31059863,9.040560026,7.355060721,25.717537,7.043751049,9.969407442,10.38638658,10.40134232,10.40134232,10.52094132,13.99641951,10.74523046,14.82060292,9.007189881,10.36324266,11.56020993,9.877930983,9.887667583,8.671069554,10.43458435,13.0353431,4.323008714,12.37627809,6.827517838,10.54193109,10.90568298,7.866599698,1,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,14
3303,1,0,0,0,1,0,1,1852,180,10.28888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zöldkő utca,"
                5 rooms                            ",5,0,Row house,0,0,0,1,0,1,0,3703,124,108,"Partly furnished, equipped",0,1,1,0,-1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,1,-1,-1,-1,revival.alberlet.hu,,,,47.5316762,19.0097436,47.5316762,19.0097436,1025,2,1.009241891,4.974109518,6.503856411,4.2067908,3.547043283,20.9580424,2.494879794,5.356096984,5.859103976,5.980898408,5.980898408,6.536434809,9.008066681,6.209465776,9.831068358,4.568972092,6.203068263,7.27845445,5.175164477,5.070865862,4.737629727,6.132315313,8.016794308,2.174728382,7.936397509,1.871719469,6.108559496,6.559924619,4.387477889,4,6,0,2,9,1,0,0,0,0,1,1,1,8,0,2,64
3304,1,0,0,0,1,0,1,526,91,5.78021978,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Alsódabas utca,"
                3 rooms                            ",3,0,Semi detached house,0,0,0,1,0,0,1,1051,124,-1,"Partly furnished, equipped",0,1,1,0,-1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,1,1,-1,-1,-1,,,,47.485666,19.2927828,47.485666,19.2927828,1171,17,0.528342484,18.22866543,15.79520158,17.92906871,20.22342077,6.054646769,16.51325744,17.30217204,17.05829212,17.20791416,17.20791416,17.8343575,12.88501173,16.73893101,12.06169159,18.34684344,17.65022439,16.55060304,17.27275211,17.13227327,19.85332856,17.36737339,13.8720375,22.91797794,15.59094845,20.14250485,17.07258914,16.92785745,20.19386902,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,17
3305,1,0,0,0,1,0,1,2900,280,10.35714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szalamandra út,"
                6 rooms                            ",6,0,House,0,0,0,1,0,0,0,5800,155,3,"Empty, equipped",0,1,0,1,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,1,1,-1,-1,"Csatárka quite green environment in horizontal landscaped garden 3-storey renovated, luxury family house is available for a minimum of one year rent. Entry level huge living room with access to a large terrace, modern built-in kitchen with applicances, guest toilet, one bedroom and a bathroom with bathtube located. Upstairs there are 2 separate bedrooms, second living room and bathroom with shower. Garden level there is a separate aparment with open style kitchen and fireplace, access to a large terrace and the garden, bathroom with shower, garage for 2 cars, and steam bath located. Circo gas and floor heating. Without furniture, fully equipped. Also suitable as an office. 2 months deposit required. ",,,,47.5344337,19.0063684,47.5344337,19.0063684,1025,2,1.110776271,5.371780344,6.880566678,4.585933238,3.920519295,21.33004493,2.652916888,5.748967346,6.2542501,6.378025617,6.378025617,6.930728762,9.342005804,6.60398616,10.16378796,4.966641587,6.599981381,7.67618133,5.563636136,5.449504996,4.711989646,6.530088751,8.323485709,2.28124655,8.33197401,2.104461135,6.505435845,6.957499232,4.750507829,5,4,0,2,9,0,0,0,0,0,1,1,1,11,0,4,56
3306,1,0,0,0,1,0,1,1824,300,6.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aszu utca,"
                5 rooms                 + 1 half room            ",5,1,House,0,0,0,1,0,0,0,3648,124,-1,"Partly furnished, equipped",0,1,1,0,-1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,budapestalberletek.alberlet.hu,,,"Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 1.064 km )Mozgássérültek Pető András Nevelőképző és Nevelőintézete - MPANNI ( 1.705 km )Rendőrtiszti Főiskola - RTF ( 1.870 km )Semmelweis Egyetem - SE TSK ( 1.329 km )

                    More
                    



",47.5586605,18.9599814,47.5586605,18.9599814,1028,2,3.14223458,9.702456173,11.27027474,8.982138401,8.00562096,25.69779273,5.247055135,10.14503916,10.64073594,10.74423648,10.74423648,11.16859259,13.57032451,10.9936205,14.38071432,9.322413729,10.89499377,12.01876782,9.965563506,9.844075971,7.055346584,10.86766199,12.43091476,5.223388449,12.71380954,6.213509989,10.87553473,11.31068296,8.710116624,10,9,0,2,4,0,4,4,0,0,2,0,0,18,0,2,45
3307,1,0,0,0,1,0,1,2937,390,7.530769231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyereg út,"
                5 rooms                 + 4 half room            ",5,4,House,0,0,0,1,0,0,0,5873,185,-1,"Partly furnished, equipped",0,1,1,0,-1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,1,-1,-1,-1,revival.alberlet.hu,,,"Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 0.443 km )Semmelweis Egyetem - SE TSK ( 0.791 km )
",47.5382175,19.0196595,47.5382175,19.0196595,1037,3,0.028284379,5.189353805,6.323819922,4.088499223,4.110817578,20.6925607,1.577025615,5.374406018,5.914272149,6.095730654,6.095730654,6.838996132,8.555075321,6.245872486,9.369284182,4.745895314,6.442445292,7.421701853,5.132830787,4.928306913,3.697221982,6.305181241,7.457822995,3.211929893,7.979045208,1.194123828,6.210870804,6.693860739,4.989058769,6,4,0,0,1,0,0,1,0,0,1,0,0,15,0,1,18
3308,1,0,0,0,1,0,1,433,50,8.66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Háromszék utca,"
                2 rooms                            ",2,0,Part of house,0,0,0,1,1,0,0,866,77,-1,"Empty, equipped",0,1,0,1,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,-1,-1,-1,-1,diamond.alberlet.hu,,,,47.4734393,19.0047625,47.4734393,19.0047625,1118,11,1.433788186,4.301822086,6.706242235,5.792317133,3.448526006,19.00803155,4.657236993,5.308924132,5.217983906,4.918570936,4.918570936,3.923652409,9.791753107,5.415609138,10.46286324,4.526363671,4.243234049,5.184118973,5.574877351,6.024568921,10.53037572,4.621661886,9.7088524,4.914181046,6.130568858,7.111252393,5.019132038,4.966156229,2.665307595,5,20,0,7,7,0,2,2,0,0,0,11,1,155,0,1,322
3309,1,0,0,0,1,0,1,556,100,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fürjes utca,"
                3 rooms                            ",3,0,House,0,0,0,1,0,0,0,1113,93,-1,"Partly furnished, equipped",0,1,1,0,-1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,-1,-1,-1,,,,47.4130971,19.0790626,47.4130971,19.0790626,1213,21,0.230633652,9.518440088,9.825296229,11.07583943,10.63789574,13.33548578,1.154634348,9.733986598,9.192678883,8.878510806,8.878510806,7.829317652,11.10853223,8.983385668,11.19976472,9.981976493,8.299750245,7.661813248,10.09057585,10.5420908,16.68115903,8.555477005,12.09433221,13.27728416,7.658734249,13.87578398,8.812943707,8.311232923,9.839711864,5,17,0,1,7,2,0,0,0,0,0,0,0,52,0,3,7
3310,1,0,0,0,1,0,1,1824,310,5.883870968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilincs utca,"
                5 rooms                            ",5,0,Semi detached house,0,0,0,1,0,0,1,3648,185,-1,"Empty, furnished as well",1,0,0,1,-1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,1,-1,-1,-1,revival.alberlet.hu,,,"Budapesti Műszaki Főiskola - BMF KGK ( 1.787 km )Eötvös Loránd Tudományegyetem - ELTE GYFK ( 1.501 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.449 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.546 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.288 km )Zrínyi Miklós Nemzetvédelmi Egyetem - ZMNE ( 1.493 km )Zrínyi Miklós Nemzetvédelmi Egyetem - ZMNE BKMFK ZMNE BKMK ( 1.493 km )Zrínyi Miklós Nemzetvédelmi Egyetem - ZMNE-KHK ( 1.493 km )

                    More
                    



",47.5680442,18.9617845,47.5680442,18.9617845,1028,2,2.580944956,10.38321478,11.78476147,9.524662921,8.784428638,26.14016581,4.825424013,10.74832831,11.2633088,11.39394791,11.39394791,11.90607358,13.91438258,11.61001273,14.71217518,9.982546128,11.60113673,12.69156077,10.54199919,10.37709226,6.93985436,11.5441386,12.71358512,6.123731533,13.34197003,6.624101168,11.52077028,11.97367184,9.528493218,5,4,0,2,7,0,4,2,0,0,1,0,0,18,0,2,34
3311,1,0,0,0,1,0,1,371,36,10.30555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bartók Béla utca,"
                1 room                 + 1 half room            ",1,1,Part of house,0,0,0,1,1,0,0,742,77,-1,"Furnished, equipped",1,1,0,0,-1,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,,"Sola Scriptura Teológiai Főiskola - SSTF ( 1.109 km )
",47.5665738,19.1193265,47.5665738,19.1193265,1151,15,0.997670556,9.338988001,7.721215935,7.686768633,10.15246283,17.38440671,6.483144347,8.507774657,8.871429023,9.246607811,9.246607811,10.58533959,6.508061261,8.902479003,6.796648556,9.009818734,10.04217273,10.05145407,8.156575087,7.646273682,4.936132513,9.636192798,5.285594172,11.10546474,9.760504129,7.321385417,9.23227107,9.621476167,10.81813642,11,6,0,3,7,1,0,7,2,1,2,2,0,12,0,5,52
3312,1,0,0,0,1,0,1,1082,120,9.016666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Széchenyi utca,"
                4 rooms                            ",4,0,Semi detached house,0,0,0,1,0,0,1,2164,155,-1,"Empty, equipped",0,1,0,1,-1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,1,-1,-1,-1,revival.alberlet.hu,,,"Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 0.535 km )Semmelweis Egyetem - SE TSK ( 0.872 km )
",47.550014,18.95643,47.550014,18.95643,1028,2,3.788286989,9.245973607,10.98841783,8.689961406,7.445431617,25.4460263,5.771923825,9.773897352,10.24401271,10.31590785,10.31590785,10.63533169,13.45225186,10.60139331,14.27128348,8.893289544,10.40032564,11.5563508,9.626030143,9.55364172,7.435169164,10.40772114,12.38123084,4.53324484,12.29834702,6.111599069,10.45142659,10.86349851,8.093139884,17,10,0,3,12,0,0,10,0,0,1,2,0,7,0,2,58
3313,1,0,0,0,1,0,1,1005,200,5.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nefelejcs utca,"
                6 rooms                 + 2 half room            ",6,2,House,0,0,0,1,0,0,0,2009,155,-1,"Furnished, equipped",1,1,0,0,-1,-1,"Street, quiet",0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,1,-1,1,-1,-1,ingatlannagyker.alberlet.hu,,,"Moholy-Nagy Művészeti Egyetem - MOME ( 1.469 km )Mozgássérültek Pető András Nevelőképző és Nevelőintézete - MPANNI ( 1.204 km )Nemzetközi Üzleti Főiskola (International Business School), - NÜF IBS ( 1.282 km )International Business School - IBS ( 1.282 km )

                    More
                    



",47.450028,19.1802379,47.450028,19.1802379,1183,18,0.627116574,11.02346015,9.225864918,11.50351263,13.01632867,5.564189686,7.291722941,10.38705817,9.94081898,9.922086286,9.922086286,10.01388609,7.700403899,9.58155996,7.12361241,11.31667887,10.04424576,8.831220235,10.53210772,10.64306665,15.66922184,9.914171624,9.119490673,16.02392996,7.959593198,14.40903508,9.780975194,9.438633516,12.67867397,5,13,2,2,7,0,0,4,0,1,0,2,2,24,0,2,12
3314,1,0,0,0,1,0,1,371,70,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Maros utca,"
                2 rooms                            ",2,0,House,0,0,0,1,0,0,0,1113,124,-1,Empty,0,0,0,1,-1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,"2 bedroom (separate), independent, fully-equipped, old-style detached house for rent at the South Pest Hospital. 120 and + expenses. Quiet, large garden with low flow meters, circular heating, unfurnished, good transport (123, 35, 36 bus, Metro 20 minutes, for 2 persons!) 3 months deposit can be moved from Dec. 10. 
House: 70 m2, Garden: 600 m2",,,,47.4197126,19.1348691,47.4197126,19.1348691,1237,23,0.93082828,10.62959372,9.859967532,11.76718838,12.29652652,9.077991546,3.08316823,10.41688787,9.864904958,9.671493439,9.671493439,9.11484619,9.864556151,9.548928386,9.638785059,11.04774348,9.402487497,8.347281366,10.69941638,11.01813635,16.96691426,9.479140129,11.1567494,15.26113777,7.846733658,14.79924409,9.5567165,9.074570195,11.67845461,3,4,0,1,10,0,0,2,0,0,0,0,0,13,0,0,11
3315,1,0,0,0,1,0,1,1453,92,15.79347826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Görbe utca,"
                3 rooms                            ",3,0,House,0,0,0,1,0,0,0,2906,155,-1,"Furnished, equipped",1,1,0,0,-1,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,-1,-1,-1,-1,-1,bibor.alberlet.hu,,,,47.4826732,19.0068974,47.4826732,19.0068974,1112,11,1.627683688,3.633890964,6.144673548,4.96476722,2.471585928,19.08679687,4.217607707,4.667029101,4.672108845,4.420090781,4.420090781,3.655903891,9.280709764,4.919823455,9.993283181,3.778495921,3.853889833,4.938738484,4.888883262,5.299064224,9.514671512,4.180787211,9.068757032,3.960469167,5.898729109,6.0881815,4.53826034,4.585893354,1.772595131,6,4,0,0,8,0,0,5,0,0,0,2,1,13,0,1,95
3316,1,0,0,0,1,0,1,2100,280,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jablonka út,"
                5 rooms                            ",5,0,House,0,0,0,1,0,0,0,4200,124,-1,"Empty, equipped",0,1,0,1,-1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,-1,-1,-1,"In Budapest, in a quiet area of the 3rd district in Taborhegy, Jablonka road a 280sqm detached house is available for rent on 3 levels. ",,,"Budapesti Gazdasági Főiskola - BGF KKFK ( 0.798 km )
",47.5639288,19.0051635,47.5639288,19.0051635,1037,3,0.182651453,8.23818647,9.123306043,7.009178688,7.104634792,23.21170179,1.825717905,8.348388461,8.900418932,9.107970298,9.107970298,9.89613021,10.8980766,9.217645765,11.67108076,7.789116853,9.491301365,10.43638672,8.074977766,7.802440763,3.659623236,9.337359043,9.624983909,5.358987117,10.93617625,3.969620093,9.216661066,9.709346885,7.966223816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
3317,1,0,0,0,1,0,1,1700,208,8.173076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budakeszi út,"
                6 rooms                            ",6,0,House,0,0,0,1,0,0,0,3400,3,-1,"Empty, equipped",0,1,0,1,-1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,-1,1,-1,-1,lotushouse.alberlet.hu,,,,47.5245154,18.9598017,47.5245154,18.9598017,1021,2,4.749024653,7.503391821,9.663989975,7.456163912,5.504849791,23.96514728,6.320661535,8.249598652,8.625944155,8.606000296,8.606000296,8.624685272,12.50415809,8.981549288,13.32509943,7.248015959,8.502739029,9.710639168,8.199615194,8.272234968,8.207199057,8.606033952,11.66064208,2.51200171,10.55960172,5.702832808,8.748061307,9.081074438,5.94750111,2,0,0,0,3,0,0,1,0,0,0,0,0,14,0,0,52
3318,1,0,0,0,1,0,1,500,45,11.11111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pusztaszeri út,"
                1 room                 + 1 half room            ",1,1,House,0,0,0,1,0,0,0,500,93,-1,"Furnished, equipped",1,1,0,0,-1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,"Full house with garden next to Margaret bridge for rent in January-February

€ 500

In the central part of Buda, a few minutes away from the Margaret Bridge our beloved little house with garden is for rent. At the beginning of Pusztaszeri street, at the famous Daubner confectionery, a 42 m2 renovated, mechanized, stylishly furnished house. From 9 January can be moved for approx. two months (dates are negotiable).

Living room (15 m2), bedroom (10 m2), separate kitchen (10 m2), bathroom. Stylish, handmade furniture, terrace, peaceful garden.

Transportation: 4/6 tram in a 10 minutes walk or two tram / bus stops. The new Buda trams in a few minutes. Buda hills are in a few bus stops.
Restaurants, shops, market at Kolosy square, a few minutes from the house. Several baths, including the famous Lukács bath, are just around.

Monthly rental fee: 500 EUR (150.000 HUF), invoice is available. Monthly costs, including circulation heating, electricity, communal costs, water and wi-fi: 100 EUR (30.000 HUF). You can book it any time for one month rental fee and one month deposit.

",,,,47.5277798,19.0284845,47.5277798,19.0284845,1025,2,0.086886905,3.855436736,5.088128679,2.809816807,2.947637795,19.5226555,1.263622357,4.05544733,4.589010203,4.762305165,4.762305165,5.513296332,7.535831622,4.925254906,8.358890675,3.41007284,5.108727976,6.087096497,3.830306884,3.666822203,4.269798095,4.96880242,6.558463599,3.06216857,6.660326502,0.83861157,4.878956353,5.359403785,3.829514609,55,13,0,13,4,2,3,8,0,0,22,12,2,54,0,4,163
3319,1,0,0,0,1,0,1,680,90,7.555555556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hideg utca,"
                3 rooms                            ",3,0,Part of house,0,0,0,1,1,0,0,1360,93,-1,"Empty, equipped",0,1,0,1,-1,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,-1,-1,-1,-1,bojtimaria.alberlet.hu,,,,47.566845,18.9690169,47.566845,18.9690169,1028,2,2.144095273,9.93751549,11.2813208,9.032137506,8.389312109,25.61412795,4.341177339,10.2728976,10.79379487,10.93421936,10.93421936,11.48314119,13.37474616,11.13784423,14.17042117,9.529268273,11.16424073,12.23913016,10.05809635,9.880459747,6.387632227,11.0947373,12.1664839,5.82187084,12.87192888,6.105037869,11.0591651,11.51826181,9.154161679,5,1,0,2,6,0,4,2,0,0,1,0,0,11,0,1,26
3320,1,0,0,0,1,0,1,1082,120,9.016666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Rákász utca,"
                1 room                 + 2 half room            ",1,2,Part of house,0,0,0,1,1,0,0,2164,124,3,"Furnished, equipped",1,1,0,0,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,1,1,-1,-1,newlife.alberlet.hu,,,,47.5015302,19.1549042,47.5015302,19.1549042,1106,10,4.453049402,7.847744021,5.338219883,7.421471467,9.787122875,10.12540846,7.048516651,6.870519965,6.699727789,6.908056962,6.908056962,7.786027323,2.397258724,6.414342052,1.576395723,7.911607135,7.481292737,6.558658368,6.804106248,6.633008381,10.14740388,7.136102508,3.586995959,12.41253006,5.663677573,9.750605889,6.783906735,6.749872294,9.854957347,9,16,0,0,4,0,0,4,0,0,1,1,0,25,0,1,5
3321,1,0,0,0,1,0,1,371,46,8.065217391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Határ utca,"
                1 room                            ",1,0,Part of house,0,0,0,1,1,0,0,742,62,-1,"Furnished, equipped",1,1,0,0,-1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,-1,1,-1,,,,47.5791032,19.0423322,47.5791032,19.0423322,1038,3,2.729063851,9.203974904,9.184984066,7.588318072,8.741922521,22.19731568,1.322046838,8.937886023,9.488075338,9.789074581,9.789074581,10.87760009,10.01559804,9.72929143,10.67454591,8.74305372,10.37931427,11.04894371,8.589855153,8.169192815,2.074714928,10.10886491,8.609034789,7.933517306,11.28772141,5.030810525,9.861098956,10.36714742,9.619356668,12,0,1,0,4,0,2,5,0,0,2,4,2,15,0,0,41
3322,1,0,0,0,1,0,1,464,73,6.356164384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Előd utca,"
                2 rooms                            ",2,0,Semi detached house,0,0,0,1,0,0,1,927,124,-1,"Partly furnished, equipped",0,1,1,0,-1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.4232762,19.1242273,47.4232762,19.1242273,1201,20,0.225560993,9.843231141,9.202111706,11.03752199,11.46896189,9.781429447,2.423825853,9.676958615,9.120799691,8.911146341,8.911146341,8.298600473,9.437674954,8.814465539,9.279186866,10.26932821,8.606260919,7.583149882,9.97128739,10.31005448,16.32134747,8.70224414,10.68201104,14.41762143,7.137091448,14.05866123,8.800837593,8.310970269,10.83396943,7,6,1,1,10,0,0,2,0,0,0,0,0,5,0,2,12
3323,1,0,0,0,1,0,1,216,20,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nefelejcs utca,"
                1 room                            ",1,0,Part of house,0,0,0,1,1,0,0,433,93,-1,"Furnished, equipped",1,1,0,0,-1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,-1,,,,47.450028,19.1802379,47.450028,19.1802379,1183,18,0.627116574,11.02346015,9.225864918,11.50351263,13.01632867,5.564189686,7.291722941,10.38705817,9.94081898,9.922086286,9.922086286,10.01388609,7.700403899,9.58155996,7.12361241,11.31667887,10.04424576,8.831220235,10.53210772,10.64306665,15.66922184,9.914171624,9.119490673,16.02392996,7.959593198,14.40903508,9.780975194,9.438633516,12.67867397,5,13,2,2,7,0,0,4,0,1,0,2,2,24,0,2,12
3324,1,0,0,0,1,0,1,742,150,4.946666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Õsrepülő utca,"
                4 rooms                            ",4,0,Row house,0,0,0,1,0,1,0,1484,124,-1,"Furnished, equipped",1,1,0,0,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,1,-1,1,-1,bojtimaria.alberlet.hu,,,"Moholy-Nagy Művészeti Egyetem - MOME ( 1.948 km )Rendőrtiszti Főiskola - RTF ( 1.515 km )Sola Scriptura Teológiai Főiskola - SSTF ( 1.510 km )
",47.4704435,19.2260107,47.4704435,19.2260107,1174,17,1.180724073,13.48904205,11.22372938,13.4818801,15.51966304,4.053846322,11.22460522,12.64807915,12.32351971,12.41671965,12.41671965,12.87392471,8.701649207,11.98156043,7.908723285,13.67475281,12.75773836,11.59896961,12.68379347,12.63664608,16.46521375,12.52135981,9.950736727,18.37728102,10.64477377,16.04382435,12.27616021,12.05997669,15.37488273,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3325,1,0,0,0,1,0,1,1700,292,5.821917808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pesti Gábor utca,"
                5 rooms                            ",5,0,House,0,0,0,1,0,0,0,3400,247,-1,Partly furnished,0,0,1,0,-1,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.5049318,19.1611,47.5049318,19.1611,1106,10,4.718130913,8.345693274,5.816720967,7.83677203,10.25972792,10.06762743,7.600506294,7.354085564,7.208989663,7.43063277,7.43063277,8.342604377,2.76995316,6.933776553,1.95277994,8.389792038,8.024197865,7.126297686,7.268722071,7.070276261,10.26076757,7.670783834,3.813412324,12.82935825,6.241335912,10.05500095,7.309452579,7.29488456,10.35800158,8,7,0,0,4,0,0,0,0,0,1,1,1,20,0,1,5
3326,1,0,0,0,1,0,1,402,70,5.742857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berzsenyi Dániel utca,"
                1 room                            ",1,0,House,0,0,0,1,0,0,0,804,9,-1,"Furnished, equipped",1,1,0,0,-1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,-1,-1,-1,-1,1,-1,,,,47.582141,19.0628908,47.582141,19.0628908,1039,3,1.391546519,9.564146003,9.11479634,7.85473654,9.426428319,21.37905426,2.896616184,9.133767019,9.658359809,9.991418053,9.991418053,11.18387771,9.438985713,9.853317426,10.01944401,9.118621001,10.65774341,11.17423983,8.767638962,8.299352701,2.324245509,10.3418436,8.019416531,9.05393466,11.27996318,5.74585189,10.04319731,10.53677677,10.27845234,18,6,0,0,5,0,0,2,0,0,0,4,0,0,0,0,20
