ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm(HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony (sqm),Attic,Attic: Loft conversion,Attic: Penthouse,Attic: Top floor,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Fuel,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
9513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9,71,702817, Tátra utca,4.0,-1,1,garden view,1,0,0,available,1,not available,0,3 room,3,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,-1,5,3 m or more,not specified,0,0,0,0,0,0,separate,1,0,East,0,0,1,0,0,0,0,0,-1,-1.0,no loft conversion,0,0,0, Busz   15   115    Troli   75   76   ,47.5169,19.05317,47.5169,19.05317,1136,13,626,68,6,135,95,29,42,33,14,8,113,245,6,14,183,4,19,655
9514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,74,606757, Külső-Terézváros,1.0,-1,-1,garden view,1,0,0,not specified,-1,-1,-1,3 room,3,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,-1,-1,3 m or more,electric,0,0,0,0,0,-1,not specified,-1,-1,Northwest,0,0,0,0,0,1,0,0,-1,-1.0,no loft conversion,0,0,0,-1,47.51342800000001,19.066608,47.51342800000001,19.066608,1064,6,801,99,12,137,111,36,68,32,13,5,77,255,10,13,159,6,21,647
9515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.9,125,679051, Balzac utca,1.0,-1,-1,street view,0,0,1,available,1,-1,-1,4 + 1 half room,4,1,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,-1,5,not specified,district heating,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,3.0,-1,0,0,0, Busz   15   115    Troli   75   76   ,47.51655,19.053420000000006,47.51655,19.053420000000006,1136,13,642,70,7,135,97,28,46,34,14,8,110,250,6,14,176,4,18,646
9516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,71,632394, Belső-Ferencváros,1.0,-1,-1,not specified,0,0,0,available,1,-1,-1,2 room,2,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,-1,5,3 m or more,combination boiler,0,0,1,0,0,-1,separate,1,0,East,0,0,1,0,0,0,0,0,-1,-1.0,-1,0,0,0,-1,47.484837,19.063433,47.484837,19.063433,1092,9,1091,212,17,198,121,62,61,70,6,6,235,346,5,6,280,1,21,1533
9517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,47,1000000, Molnár utca,0.0,-1,1,garden view,1,0,0,not available,0,-1,-1,1 room,1,0,not specified,0,0,0,0,0,0,full comfort,0,1,0,-1,-1,-1,3 m or more,natural gas (convector),1,0,0,0,0,-1,together,0,1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Villamos   2   47   47B   48   49    Metró   M3   M4    Busz   108E   110   112   115   133E   15   178   8E    Éjszakai   979A   979    Troli   83   ,47.48919,19.05486,47.48919,19.05486,1056,5,1325,161,21,220,101,86,87,69,4,8,232,392,6,4,237,3,22,1517
9518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,57,657895, József körút,2.0,-1,1,garden view,1,0,0,not available,0,available,1,1 + 2 half room,1,2,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,-1,3,3 m or more,natural gas (convector),1,0,0,0,0,0,not specified,-1,-1,South,0,1,0,0,0,0,0,0,0,-1.0,-1,0,0,0, Villamos   4   6    Metró   M4    Busz   6   9    Éjszakai   909   923    Troli   83   ,47.491985,19.070604,47.491985,19.070604,1085,8,1299,221,20,229,143,71,103,71,5,8,244,355,12,5,212,3,16,1275
9519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,31,964516, Dob utca,0.5,-1,-1,garden view,1,0,0,not specified,-1,not available,0,1 room,1,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,-1,1,3 m or more,natural gas (convector),1,0,0,0,0,-1,together,0,1,not specified,0,0,0,0,0,0,0,0,0,-1.0,-1,0,0,0, Metró   M1    Troli   70   74   78   ,47.49918,19.06202,47.49918,19.06202,1072,7,1527,187,26,270,141,87,116,71,10,11,245,424,7,10,204,5,17,1343
9520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,69,1078014, Váci utca 65,1.0,-1,1,street view,0,0,1,not available,0,not available,0,2 room,2,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,3,not specified,combination boiler,0,0,1,0,0,-1,together,0,1,East,0,0,1,0,0,0,0,0,0,3.0,-1,0,0,0, Villamos   2   47   47B   48   49    Metró   M3   M4    Busz   108E   110   112   115   133E   15   178   8E    Éjszakai   979A   979    Troli   83   ,47.489323,19.05588,47.489323,19.05588,1056,5,1355,167,22,223,104,85,89,69,4,8,233,395,6,4,242,3,23,1511
9521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,47,468085, Dankó utca,0.0,-1,-1,garden view,1,0,0,not available,0,-1,-1,2 room,2,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,-1,-1,not specified,natural gas (convector),1,0,0,0,0,1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Villamos   24   24G   28   28A   62    Busz   9   99    Éjszakai   909    Troli   83   ,47.49045,19.08263,47.49045,19.08263,1086,8,635,174,12,101,122,26,60,47,6,2,168,174,16,6,204,1,13,687
9522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,30,663333, Angyalföld – Lőportárdűlő,0.0,-1,1,garden view,1,0,0,not specified,-1,-1,-1,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,-1,3,3 m or more,combination boiler,0,0,1,0,0,-1,together,0,1,Northeast,0,0,0,0,1,0,0,0,-1,-1.0,no loft conversion,0,0,0,-1,47.52255,19.071003,47.52255,19.071003,1135,13,238,75,3,56,84,27,16,23,12,10,66,151,8,12,151,1,29,464
9523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,35,597143, Izabella utca,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,1 room,1,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,-1,-1,not specified,natural gas (convector),1,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Metró   M1    Busz   6   105    Éjszakai   923   979    Troli   72   73   76   ,47.50927,19.06557,47.50927,19.06557,1064,6,1182,109,12,204,118,65,97,43,13,8,109,327,10,13,176,6,18,758
9524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8,64,646494, Reitter Ferenc utca,1.0,-1,-1,garden view,1,0,0,available,1,-1,-1,3 room,3,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,-1,4,less than 3 m,central heating (metered),0,0,0,0,1,-1,separate,1,0,West,0,0,0,1,0,0,0,0,-1,7.5,-1,0,0,0, Villamos   1   14    Busz   14   30   105   230   30A    Éjszakai   914A   914   ,47.531975,19.08624,47.531975,19.08624,1135,13,89,53,3,27,54,12,9,11,3,10,28,58,9,3,85,0,26,242
9525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,59,406780, Dunadűlő út,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,1 + 2 half room,1,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Busz   151    Éjszakai   948   ,47.42435,19.089016,47.42435,19.089016,1212,21,22,57,2,6,19,3,3,13,0,2,1,7,0,0,147,0,21,82
9526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,34,273529, Margó Tivadar utca,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,1 room,1,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Busz   194   194B   36   198   900    Éjszakai   914   980   ,47.430794,19.174673,47.430794,19.174673,1186,18,15,17,2,4,17,0,6,9,2,1,3,2,10,2,69,0,3,32
9527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,59,406780, Dunadűlő út,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,1 + 2 half room,1,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Busz   151    Éjszakai   948   ,47.42435,19.089016,47.42435,19.089016,1212,21,22,57,2,6,19,3,3,13,0,2,1,7,0,0,147,0,21,82
9528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,113,836207, Újlipótváros,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,district heating (metered),0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,6.0,-1,0,0,0,-1,47.51772,19.054592,47.51772,19.054592,1136,13,578,68,6,123,92,31,37,31,14,6,101,234,7,14,173,3,20,626
9529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,30,266667, Áchim András utca,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,1 room,1,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Busz   68   194   194B   199    Éjszakai   948   999   ,47.446754,19.142677,47.446754,19.142677,1196,19,39,35,2,10,30,4,5,15,2,5,0,7,3,2,65,0,11,67
9530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,80,744099, Angyalföld – Országbíró utcai lakótelep,2.0,-1,1,not specified,0,0,0,not available,0,-1,-1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,-1,-1,not specified,combination boiler,0,0,1,0,0,-1,together,0,1,South,0,1,0,0,0,0,0,0,-1,1.0,-1,0,0,0,-1,47.53183,19.077251,47.53183,19.077251,1139,13,120,63,4,34,51,14,8,11,3,10,32,78,10,3,128,0,36,305
9531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,54,648148, Lehel utca 70,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 + 1 half room,2,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Villamos   1   14    Busz   14   32   105   20E   30   230   30A    Éjszakai   914   914A   ,47.528893,19.07975,47.528893,19.07975,1135,13,134,63,3,33,66,15,9,14,3,10,42,79,10,3,125,0,34,309
9532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,57,576797, Alsórákos,0.0,-1,-1,garden view,1,0,0,not available,0,not available,0,2 room,2,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,-1,3,less than 3 m,combination boiler,0,0,1,0,0,0,separate,1,0,South,0,1,0,0,0,0,0,0,0,8.4,no loft conversion,0,0,0,-1,47.524723,19.12863,47.524723,19.12863,1141,14,61,36,4,8,24,3,4,13,0,2,6,12,10,0,115,0,12,127
