,poi shape,poi type,coordinate
0,Point,stop_position,"[19.0394089, 47.5071525]"
1,Point,stop_position,"[19.2432329, 47.4691577]"
2,Point,stop_position,"[19.0473599, 47.5663019]"
3,Point,stop_position,"[19.0550449, 47.5985529]"
4,Point,stop_position,"[19.0469279, 47.6216486]"
5,Point,stop_position,"[19.0463788, 47.5517794]"
6,Point,stop_position,"[19.0450949, 47.5564687]"
7,Point,stop_position,"[19.0448983, 47.5859343]"
8,Point,stop_position,"[19.045067, 47.5343927]"
9,Point,stop_position,"[19.04009, 47.5270461]"
10,Point,stop_position,"[19.0431703, 47.6291275]"
11,Point,stop_position,"[19.048643, 47.5761295]"
12,Point,stop_position,"[19.0023264, 47.5805619]"
13,Point,stop_position,"[19.0358366, 47.4125829]"
14,Point,stop_position,"[19.0189954, 47.4060109]"
15,Point,stop_position,"[18.9890777, 47.3987181]"
16,Point,stop_position,"[18.9737202, 47.3982885]"
17,Point,stop_position,"[18.9391441, 47.3910066]"
18,Point,stop_position,"[18.9226244, 47.3812533]"
19,Point,stop_position,"[18.8734765, 47.3653029]"
20,Point,stop_position,"[19.0797838, 47.5587061]"
21,Point,stop_position,"[19.0899982, 47.5497696]"
22,Point,platform,"[19.0048774, 47.462131]"
23,Point,stop_position,"[19.0665989, 47.4790773]"
24,Point,stop_position,"[19.0659726, 47.4834664]"
25,Point,stop_position,"[19.0933228, 47.5175762]"
26,Point,stop_position,"[19.140991, 47.542199]"
27,Point,stop_position,"[19.137927, 47.5036333]"
28,Point,platform,"[19.0055136, 47.4306336]"
29,Point,platform,"[19.0014347, 47.4259439]"
30,Point,bus_stop,"[18.9997858, 47.4259208]"
31,Point,stop,"[19.0320945, 47.4418789]"
32,Point,platform,"[18.9253412, 47.3795033]"
33,Point,stop_position,"[18.9266878, 47.3803196]"
34,Point,stop_position,"[18.9657807, 47.4475071]"
35,Point,platform,"[19.0014857, 47.416602]"
36,Point,stop_position,"[18.9074274, 47.4500211]"
37,Point,stop_position,"[18.8997154, 47.3228571]"
38,Point,stop_position,"[19.0190268, 47.3364522]"
39,Point,stop_position,"[18.9837297, 47.3215546]"
40,Point,stop_position,"[18.9946926, 47.5073716]"
41,Point,stop_position,"[19.1227791, 47.5782616]"
42,Point,stop_position,"[19.1541574, 47.6019582]"
43,Point,stop_position,"[19.1815929, 47.6114299]"
44,Point,stop_position,"[19.1923473, 47.614891]"
45,Point,stop_position,"[19.222695, 47.6355095]"
46,Point,stop_position,"[19.2005487, 47.6220666]"
47,Point,stop_position,"[19.1061345, 47.5499675]"
48,Point,stop_position,"[19.0819129, 47.4936483]"
49,Point,stop_position,"[19.0470939, 47.4978848]"
50,Point,stop_position,"[19.0478185, 47.5127033]"
51,Point,stop_position,"[19.0468519, 47.5057269]"
52,Point,stop_position,"[19.0461124, 47.5007031]"
53,Point,stop_position,"[19.0483196, 47.495588]"
54,Point,stop_position,"[19.0482373, 47.5131562]"
55,Point,stop_position,"[19.0381622, 47.51465]"
56,Point,stop_position,"[18.9940313, 47.3302766]"
57,Point,stop_position,"[19.0039066, 47.3337343]"
58,Point,stop_position,"[19.0336936, 47.3370723]"
59,Point,stop_position,"[19.0926626, 47.3663884]"
60,Point,stop_position,"[19.0865176, 47.3604234]"
61,Point,stop_position,"[19.1050938, 47.4233906]"
62,Point,stop_position,"[19.1147227, 47.3995153]"
63,Point,stop_position,"[19.1150081, 47.3918399]"
64,Point,stop_position,"[19.0863335, 47.4551979]"
65,Point,stop_position,"[19.0716266, 47.4444476]"
66,Point,stop_position,"[19.0486448, 47.5679299]"
67,Point,stop_position,"[19.0516944, 47.4907041]"
68,Point,stop_position,"[19.0624763, 47.483049]"
69,Point,stop_position,"[19.0700281, 47.4747864]"
70,Point,stop_position,"[19.0731731, 47.4709465]"
71,Point,stop_position,"[19.066081, 47.4801032]"
72,Point,stop_position,"[19.0662802, 47.4797143]"
73,Point,stop_position,"[19.0566125, 47.4867842]"
74,Point,stop_position,"[19.0571919, 47.4869517]"
75,Point,stop_position,"[19.0612284, 47.4892486]"
76,Point,stop_position,"[19.0598651, 47.494542]"
77,Point,stop_position,"[19.0687647, 47.4828258]"
78,Point,stop_position,"[19.0596011, 47.4769305]"
79,Point,stop_position,"[19.0468567, 47.4739895]"
80,Point,stop_position,"[19.0484653, 47.4774486]"
81,Point,stop_position,"[19.0706937, 47.4967555]"
82,Point,stop_position,"[19.0711779, 47.4928271]"
83,Point,stop_position,"[19.0707791, 47.4903692]"
84,Point,stop_position,"[19.069877, 47.485532]"
85,Point,stop_position,"[19.0666999, 47.480386]"
86,Point,stop_position,"[19.0541017, 47.4758347]"
87,Point,stop_position,"[19.0537666, 47.4740979]"
88,Point,stop_position,"[19.0244568, 47.5073503]"
89,Point,stop_position,"[19.0268468, 47.508196]"
90,Point,stop_position,"[19.0314071, 47.5108167]"
91,Point,stop_position,"[19.0268035, 47.4840907]"
92,Point,stop_position,"[19.0300796, 47.4829329]"
93,Point,stop_position,"[19.044904, 47.4780531]"
94,Point,stop_position,"[19.0241281, 47.5011363]"
95,Point,stop_position,"[19.0239779, 47.4983513]"
96,Point,stop_position,"[19.0237103, 47.4948149]"
97,Point,stop_position,"[19.0244509, 47.4907517]"
98,Point,stop_position,"[19.0246599, 47.4871779]"
99,Point,stop_position,"[19.0326126, 47.4818559]"
100,Point,stop_position,"[19.0365261, 47.4801926]"
101,Point,stop_position,"[19.0405648, 47.478813]"
102,Point,stop_position,"[19.0327766, 47.4966173]"
103,Point,stop_position,"[19.0433398, 47.491758]"
104,Point,stop_position,"[19.0401921, 47.4752348]"
105,Point,stop_position,"[19.033683, 47.4728624]"
106,Point,stop_position,"[19.021946, 47.4657475]"
107,Point,stop_position,"[19.0468655, 47.4775679]"
108,Point,stop_position,"[19.0291624, 47.4708993]"
109,Point,stop_position,"[19.0535064, 47.4836652]"
110,Point,stop_position,"[19.0518932, 47.4805452]"
111,Point,stop_position,"[19.0246606, 47.5010796]"
112,Point,stop_position,"[19.0289765, 47.4983308]"
113,Point,stop_position,"[19.044139, 47.4935735]"
114,Point,stop_position,"[19.0415105, 47.4977323]"
115,Point,stop_position,"[19.0399852, 47.5018559]"
116,Point,stop_position,"[19.0241024, 47.4686884]"
117,Point,stop_position,"[18.9709386, 47.5392737]"
118,Point,stop_position,"[18.9859342, 47.526062]"
119,Point,stop_position,"[19.0473057, 47.4772324]"
120,Point,stop_position,"[19.0466949, 47.4747812]"
121,Point,stop_position,"[18.9556613, 47.3848991]"
122,Point,stop_position,"[19.0387307, 47.4526966]"
123,Point,stop_position,"[19.0368571, 47.4438177]"
124,Point,stop_position,"[19.0361347, 47.4354544]"
125,Point,stop_position,"[18.9990426, 47.4816932]"
126,Point,stop_position,"[19.0056454, 47.4843115]"
127,Point,stop_position,"[19.0048834, 47.4814626]"
128,Point,stop_position,"[19.0057241, 47.4444336]"
129,Point,stop_position,"[19.0419989, 47.4359947]"
130,Point,platform,"[19.0227335, 47.4639136]"
131,Point,stop_position,"[19.0596902, 47.5115652]"
132,Point,stop_position,"[19.0603515, 47.5176485]"
133,Point,stop_position,"[19.0560615, 47.4928936]"
134,Point,stop_position,"[19.0554412, 47.4973929]"
135,Point,stop_position,"[19.0810922, 47.5175354]"
136,Point,stop_position,"[19.0606142, 47.4946183]"
137,Point,stop_position,"[19.0535531, 47.4988555]"
138,Point,stop_position,"[19.0256603, 47.5074511]"
139,Point,stop_position,"[19.024583, 47.5005761]"
140,Point,stop_position,"[19.0900643, 47.5604324]"
141,Point,stop_position,"[19.0542007, 47.4974619]"
142,Point,stop_position,"[19.0914387, 47.4782115]"
143,Point,stop_position,"[19.1052728, 47.5002702]"
144,Point,stop_position,"[19.081549, 47.4996379]"
145,Point,stop_position,"[19.0691177, 47.4967084]"
146,Point,stop_position,"[19.0449298, 47.5057859]"
147,Point,stop_position,"[19.0501274, 47.4966148]"
148,Point,stop_position,"[19.0535523, 47.4977084]"
149,Point,stop_position,"[19.0552234, 47.4998353]"
150,Point,stop_position,"[19.0587907, 47.5022225]"
151,Point,stop_position,"[19.0627824, 47.5048663]"
152,Point,stop_position,"[19.0662216, 47.5071852]"
153,Point,stop_position,"[19.069217, 47.5091902]"
154,Point,stop_position,"[19.072409, 47.5113209]"
155,Point,stop_position,"[19.0766684, 47.5141673]"
156,Point,stop_position,"[19.0906539, 47.519585]"
157,Point,stop_position,"[19.0797869, 47.5591486]"
158,Point,stop_position,"[19.0730536, 47.5485368]"
159,Point,stop_position,"[19.0690854, 47.5382447]"
160,Point,stop_position,"[19.0664756, 47.5320885]"
161,Point,stop_position,"[19.0632852, 47.5244046]"
162,Point,stop_position,"[19.0604674, 47.5176693]"
163,Point,stop_position,"[19.0559807, 47.5107684]"
164,Point,stop_position,"[19.0544399, 47.5035189]"
165,Point,stop_position,"[19.056608, 47.4920213]"
166,Point,stop_position,"[19.0619812, 47.4895651]"
167,Point,stop_position,"[19.0724423, 47.4849908]"
168,Point,stop_position,"[19.100574, 47.4748909]"
169,Point,stop_position,"[19.1262399, 47.4655761]"
170,Point,stop_position,"[19.1114308, 47.4705828]"
171,Point,stop_position,"[19.0728755, 47.5187547]"
172,Point,stop_position,"[19.0806099, 47.5224861]"
173,Point,stop_position,"[18.9991966, 47.5161097]"
174,Point,stop_position,"[19.0249451, 47.4867273]"
175,Point,stop,"[19.0306077, 47.48258]"
176,Point,platform,"[19.0357188, 47.4766839]"
177,Point,platform,"[19.0334661, 47.4714918]"
178,Point,platform,"[19.0304019, 47.475678]"
179,Point,stop_position,"[19.0965831, 47.4442546]"
180,Point,stop_position,"[19.1077845, 47.4678173]"
181,Point,stop_position,"[19.1141282, 47.4554751]"
182,Point,stop_position,"[19.1115997, 47.4598269]"
183,Point,stop_position,"[19.1568668, 47.4475635]"
184,Point,stop_position,"[19.0399876, 47.5415559]"
185,Point,stop_position,"[19.0451951, 47.5396294]"
186,Point,stop_position,"[19.0177893, 47.573722]"
187,Point,stop_position,"[19.1233018, 47.4831516]"
188,Point,stop_position,"[19.1294676, 47.4824189]"
189,Point,stop_position,"[19.131673, 47.4853275]"
190,Point,stop_position,"[19.1386556, 47.4914896]"
191,Point,stop_position,"[19.1386467, 47.4918574]"
192,Point,stop_position,"[19.1405071, 47.4946088]"
193,Point,stop_position,"[19.1248554, 47.4895052]"
194,Point,stop_position,"[19.1172151, 47.4840851]"
195,Point,stop_position,"[19.1331253, 47.4917788]"
196,Point,stop_position,"[19.1778986, 47.473493]"
197,Point,stop_position,"[19.1781772, 47.4750679]"
198,Point,stop_position,"[19.1731713, 47.4139953]"
199,Point,stop_position,"[19.0888025, 47.5562548]"
200,Point,stop_position,"[19.1143749, 47.5725246]"
201,Point,stop_position,"[19.0122576, 47.4902941]"
202,Point,stop_position,"[19.0097148, 47.4892934]"
203,Point,stop_position,"[19.0912297, 47.4889612]"
204,Point,stop_position,"[19.0928969, 47.4854771]"
205,Point,stop_position,"[19.1082104, 47.4900954]"
206,Point,stop_position,"[19.0880048, 47.4919553]"
207,Point,stop_position,"[19.0833615, 47.4963462]"
208,Point,stop_position,"[19.0902435, 47.47953]"
209,Point,stop_position,"[19.120537, 47.5145926]"
210,Point,stop_position,"[19.1023991, 47.522398]"
211,Point,stop_position,"[19.0231516, 47.4867882]"
212,Point,stop_position,"[19.0450638, 47.4702787]"
213,Point,stop_position,"[19.0438853, 47.4670123]"
214,Point,stop_position,"[19.0375304, 47.4479575]"
215,Point,stop_position,"[19.0398227, 47.4557256]"
216,Point,bus_stop,"[18.8795403, 47.5757817]"
217,Point,bus_stop,"[18.8868014, 47.5758167]"
218,Point,bus_stop,"[18.8893882, 47.5762242]"
219,Point,bus_stop,"[18.8914693, 47.5758093]"
220,Point,bus_stop,"[18.9092736, 47.5671214]"
221,Point,bus_stop,"[18.9098539, 47.5669759]"
222,Point,bus_stop,"[18.898491, 47.571612]"
223,Point,stop_position,"[19.1277049, 47.4651102]"
224,Point,platform,"[19.0537868, 47.5376811]"
225,Point,stop_position,"[18.9475879, 47.5622133]"
226,Point,stop_position,"[18.9500017, 47.5649755]"
227,Point,stop_position,"[18.9549, 47.5668336]"
228,Point,stop_position,"[18.9627338, 47.5629751]"
229,Point,stop_position,"[18.975384, 47.5367952]"
230,Point,stop_position,"[18.9659243, 47.5556995]"
231,Point,stop_position,"[18.9809628, 47.5318355]"
232,Point,stop_position,"[18.9902575, 47.5220427]"
233,Point,stop_position,"[18.9836697, 47.5285119]"
234,Point,stop_position,"[19.0131549, 47.5096108]"
235,Point,stop_position,"[19.0180423, 47.5087344]"
236,Point,stop_position,"[19.0525784, 47.5177706]"
237,Point,stop_position,"[19.053817, 47.519882]"
238,Point,stop_position,"[19.0559448, 47.5240012]"
239,Point,stop_position,"[19.0578336, 47.5258654]"
240,Point,stop_position,"[19.0638802, 47.5241281]"
241,Point,stop_position,"[19.0665625, 47.5224772]"
242,Point,stop_position,"[19.0697899, 47.5205019]"
243,Point,platform,"[19.020066, 47.4704559]"
244,Point,stop_position,"[19.0660968, 47.5329766]"
245,Point,stop_position,"[19.0774973, 47.5257963]"
246,Point,stop_position,"[19.0918791, 47.5164235]"
247,Point,stop_position,"[19.0961055, 47.5135342]"
248,Point,stop_position,"[19.0996135, 47.5108693]"
249,Point,stop_position,"[19.1044403, 47.5067547]"
250,Point,stop_position,"[19.1081247, 47.500385]"
251,Point,stop_position,"[19.1090382, 47.4958347]"
252,Point,stop_position,"[19.1088648, 47.490764]"
253,Point,stop_position,"[19.1070467, 47.4857759]"
254,Point,stop_position,"[19.1031673, 47.4814127]"
255,Point,stop_position,"[19.0988456, 47.4759067]"
256,Point,stop_position,"[19.0885984, 47.4702435]"
257,Point,stop_position,"[19.0727782, 47.4687579]"
258,Point,platform,"[19.0473734, 47.473815]"
259,Point,bus_stop,"[18.9403553, 47.4559403]"
260,Point,stop,"[18.9406253, 47.4559879]"
261,Point,stop,"[18.9403628, 47.4560351]"
262,Point,stop,"[18.9408262, 47.456116]"
263,Point,stop,"[18.9393194, 47.4589797]"
264,Point,stop,"[18.939342, 47.458504]"
265,Point,stop,"[18.9400203, 47.4606851]"
266,Point,stop,"[18.9398872, 47.4605388]"
267,Point,stop,"[18.9463091, 47.4613797]"
268,Point,stop,"[18.9469465, 47.4612391]"
269,Point,stop,"[18.9495877, 47.4609103]"
270,Point,stop,"[18.9501626, 47.4606576]"
271,Point,stop,"[18.9528928, 47.4602572]"
272,Point,stop,"[18.9543546, 47.4602788]"
273,Point,stop,"[18.9568712, 47.4606914]"
274,Point,stop,"[18.9598087, 47.4608682]"
275,Point,stop,"[18.9643417, 47.4616917]"
276,Point,stop,"[18.9645069, 47.4615711]"
277,Point,stop,"[18.9693003, 47.4617975]"
278,Point,stop,"[18.9688735, 47.4615421]"
279,Point,stop,"[18.9739403, 47.4623811]"
280,Point,stop,"[18.9734199, 47.4621704]"
281,Point,stop_position,"[18.9808786, 47.4631878]"
282,Point,stop_position,"[18.9810525, 47.4630901]"
283,Point,stop_position,"[18.9850538, 47.4631757]"
284,Point,stop_position,"[18.9930982, 47.4621953]"
285,Point,platform,"[18.9939317, 47.4619269]"
286,Point,platform,"[18.9991697, 47.4613765]"
287,Point,platform,"[18.9994618, 47.4612049]"
288,Point,platform,"[19.0059095, 47.462767]"
289,Point,platform,"[19.008839, 47.4622477]"
290,Point,platform,"[19.016587, 47.4672506]"
291,Point,stop_position,"[19.0341897, 47.4416247]"
292,Point,platform,"[19.0334656, 47.4540361]"
293,Point,platform,"[19.0332368, 47.455196]"
294,Point,stop_position,"[19.0463412, 47.500616]"
295,Point,stop_position,"[19.0671759, 47.4814897]"
296,Point,bus_stop,"[19.3393768, 47.44505]"
297,Point,platform,"[19.0524778, 47.4594522]"
298,Point,platform,"[19.0527913, 47.4644998]"
299,Point,platform,"[19.0530994, 47.4644451]"
300,Point,platform,"[19.0528145, 47.4648065]"
301,Point,platform,"[19.0470327, 47.46191]"
302,Point,stop_position,"[19.0238213, 47.4995595]"
303,Point,stop,"[19.0172887, 47.4597468]"
304,Point,platform,"[19.0173698, 47.4602163]"
305,Point,platform,"[19.0163116, 47.462057]"
306,Point,stop,"[19.0158627, 47.4619077]"
307,Point,platform,"[19.0150256, 47.4601979]"
308,Point,platform,"[19.0322061, 47.4419058]"
309,Point,stop_position,"[18.954399, 47.4868781]"
310,Point,stop_position,"[18.9546085, 47.486687]"
311,Point,stop_position,"[18.9610086, 47.4904386]"
312,Point,stop_position,"[18.9611234, 47.4903981]"
313,Point,stop_position,"[18.9588355, 47.4891905]"
314,Point,stop_position,"[18.9593184, 47.4893865]"
315,Point,stop_position,"[18.9646681, 47.4948975]"
316,Point,stop_position,"[18.964559, 47.4954055]"
317,Point,stop_position,"[18.9640778, 47.4977564]"
318,Point,stop_position,"[18.9647568, 47.5001535]"
319,Point,stop_position,"[18.9647399, 47.5003414]"
320,Point,stop_position,"[18.9658115, 47.5022816]"
321,Point,stop_position,"[18.9655861, 47.5030828]"
322,Point,stop_position,"[18.965448, 47.5030299]"
323,Point,platform,"[19.0331845, 47.4501827]"
324,Point,platform,"[19.0333682, 47.4495712]"
325,Point,stop_position,"[19.0335877, 47.4466699]"
326,Point,stop_position,"[19.0333467, 47.44727]"
327,Point,stop_position,"[19.0336353, 47.4445554]"
328,Point,stop_position,"[19.0338789, 47.4439248]"
329,Point,stop,"[19.0278139, 47.4642446]"
330,Point,stop,"[19.0289367, 47.4643241]"
331,Point,stop_position,"[19.0328015, 47.463587]"
332,Point,stop_position,"[19.032847, 47.4638047]"
333,Point,platform,"[19.0335751, 47.4642668]"
334,Point,platform,"[19.0338312, 47.4643015]"
335,Point,platform,"[19.040184, 47.4563466]"
336,Point,stop_position,"[18.9948116, 47.4701474]"
337,Point,stop_position,"[18.9947097, 47.4705218]"
338,Point,stop_position,"[18.9962364, 47.4692439]"
339,Point,stop_position,"[18.9986086, 47.46779]"
340,Point,stop_position,"[18.998569, 47.4679805]"
341,Point,stop_position,"[19.0009038, 47.4665483]"
342,Point,stop_position,"[19.0036041, 47.4652644]"
343,Point,stop_position,"[18.992274, 47.4731646]"
344,Point,stop_position,"[18.9924276, 47.4732376]"
345,Point,stop_position,"[18.992978, 47.4735161]"
346,Point,stop_position,"[18.9927758, 47.4732972]"
347,Point,stop_position,"[18.9898351, 47.4746107]"
348,Point,stop_position,"[18.9890413, 47.474989]"
349,Point,platform,"[19.018847, 47.4549651]"
350,Point,platform,"[19.0185803, 47.454969]"
351,Point,platform,"[19.0197203, 47.4504185]"
352,Point,platform,"[19.0196324, 47.4503353]"
353,Point,platform,"[19.0215508, 47.4532855]"
354,Point,platform,"[19.0232281, 47.4530502]"
355,Point,platform,"[19.022609, 47.4510568]"
356,Point,stop,"[19.0161546, 47.4524566]"
357,Point,bus_stop,"[19.0151738, 47.4519479]"
358,Point,stop_position,"[18.9993906, 47.4718677]"
359,Point,stop_position,"[18.9984107, 47.4725802]"
360,Point,stop_position,"[18.9961291, 47.4736322]"
361,Point,stop_position,"[19.0013089, 47.4707085]"
362,Point,stop_position,"[19.0011696, 47.4710499]"
363,Point,stop_position,"[19.0034303, 47.4682381]"
364,Point,stop_position,"[19.0033561, 47.4686075]"
365,Point,stop_position,"[19.005481, 47.4663235]"
366,Point,stop_position,"[19.0054029, 47.4666343]"
367,Point,stop,"[19.0250146, 47.4736809]"
368,Point,stop,"[19.0254984, 47.4736538]"
369,Point,bus_stop,"[19.0302136, 47.4733222]"
370,Point,stop,"[19.0307585, 47.4732997]"
371,Point,stop,"[19.0343977, 47.4735294]"
372,Point,stop,"[18.95864, 47.451416]"
373,Point,stop,"[18.9584172, 47.4532166]"
374,Point,stop_position,"[19.1341471, 47.4621452]"
375,Point,stop_position,"[19.140305, 47.4595366]"
376,Point,platform,"[19.0368137, 47.443298]"
377,Point,platform,"[19.0369936, 47.4437053]"
378,Point,platform,"[19.0375985, 47.4473548]"
379,Point,platform,"[19.0374961, 47.4474509]"
380,Point,stop_position,"[19.1930772, 47.4377323]"
381,Point,platform,"[18.9897696, 47.4872592]"
382,Point,platform,"[18.9988535, 47.48195]"
383,Point,stop_position,"[18.9992298, 47.482001]"
384,Point,stop_position,"[18.9988797, 47.4815256]"
385,Point,stop_position,"[18.9981568, 47.4819118]"
386,Point,stop_position,"[18.9926633, 47.4809266]"
387,Point,stop_position,"[18.9925382, 47.4806172]"
388,Point,stop_position,"[19.0058481, 47.4836845]"
389,Point,stop_position,"[19.006214, 47.4837891]"
390,Point,stop_position,"[19.0046192, 47.4813755]"
391,Point,stop_position,"[19.0047744, 47.4813896]"
392,Point,stop_position,"[19.0092813, 47.4844521]"
393,Point,stop_position,"[19.0098685, 47.4846716]"
394,Point,platform,"[18.9941012, 47.4850715]"
395,Point,platform,"[18.9940916, 47.4852627]"
396,Point,platform,"[18.9922723, 47.4864865]"
397,Point,platform,"[18.9922197, 47.4864265]"
398,Point,platform,"[18.9961987, 47.4833184]"
399,Point,platform,"[18.9958774, 47.4837303]"
400,Point,stop_position,"[19.0023541, 47.4779213]"
401,Point,stop_position,"[19.0027529, 47.4776078]"
402,Point,stop_position,"[19.000712, 47.4798632]"
403,Point,stop_position,"[19.0011188, 47.4794059]"
404,Point,stop_position,"[19.0038715, 47.4755347]"
405,Point,stop_position,"[19.0043651, 47.4752674]"
406,Point,stop_position,"[19.0075042, 47.4738285]"
407,Point,stop_position,"[19.0082454, 47.4731328]"
408,Point,stop_position,"[19.0109261, 47.4710993]"
409,Point,stop_position,"[19.0105411, 47.4715486]"
410,Point,stop_position,"[19.0126985, 47.469912]"
411,Point,stop_position,"[19.0133865, 47.4691561]"
412,Point,stop_position,"[19.0159538, 47.4669696]"
413,Point,platform,"[18.9225887, 47.5161316]"
414,Point,platform,"[18.9274842, 47.5120474]"
415,Point,stop,"[19.0753173, 47.5083004]"
416,Point,bus_stop,"[19.0745011, 47.5038146]"
417,Point,bus_stop,"[19.0690921, 47.5054454]"
418,Point,bus_stop,"[19.0690469, 47.5053311]"
419,Point,bus_stop,"[19.071805, 47.506981]"
420,Point,bus_stop,"[19.0735113, 47.5029111]"
421,Point,bus_stop,"[19.0695763, 47.4983181]"
422,Point,stop,"[19.0851003, 47.506337]"
423,Point,bus_stop,"[19.0871744, 47.5174419]"
424,Point,bus_stop,"[19.0730083, 47.5002613]"
425,Point,platform,"[19.0902401, 47.5100741]"
426,Point,stop,"[19.09, 47.5155147]"
427,Point,bus_stop,"[19.072206, 47.5026047]"
428,Point,stop_position,"[19.0819745, 47.476836]"
429,Point,stop_position,"[19.0769066, 47.4761204]"
430,Point,stop_position,"[19.0707532, 47.4751212]"
431,Point,stop_position,"[19.0589357, 47.5363463]"
432,Point,stop_position,"[19.0707061, 47.5300283]"
433,Point,stop_position,"[19.0814291, 47.5232561]"
434,Point,stop_position,"[19.0885636, 47.5186671]"
435,Point,stop_position,"[19.0956319, 47.4725099]"
436,Point,platform,"[19.0179685, 47.4516661]"
437,Point,platform,"[19.016428, 47.4509162]"
438,Point,platform,"[19.0155284, 47.4496239]"
439,Point,platform,"[19.0151975, 47.4493287]"
440,Point,platform,"[19.0137703, 47.4466392]"
441,Point,platform,"[19.0141862, 47.4471669]"
442,Point,platform,"[19.0125719, 47.444445]"
443,Point,platform,"[19.012409, 47.44375]"
444,Point,platform,"[19.0128266, 47.4396624]"
445,Point,platform,"[19.0125869, 47.4405733]"
446,Point,platform,"[19.0141377, 47.4368361]"
447,Point,platform,"[19.0200902, 47.4364503]"
448,Point,platform,"[19.0133966, 47.4364301]"
449,Point,platform,"[19.0193632, 47.4582898]"
450,Point,platform,"[19.020018, 47.4567005]"
451,Point,platform,"[19.013743, 47.4372401]"
452,Point,platform,"[19.0207286, 47.4492296]"
453,Point,platform,"[19.0237766, 47.5074826]"
454,Point,stop_position,"[19.0232292, 47.5060241]"
455,Point,platform,"[19.0026095, 47.4244347]"
456,Point,platform,"[19.0026962, 47.4244878]"
457,Point,platform,"[19.0012997, 47.4256928]"
458,Point,platform,"[19.0036251, 47.4301317]"
459,Point,platform,"[19.004428, 47.4310814]"
460,Point,stop,"[19.0087649, 47.4353251]"
461,Point,stop,"[19.009775, 47.4353143]"
462,Point,stop_position,"[19.2236847, 47.4374183]"
463,Point,stop_position,"[19.0364012, 47.4354756]"
464,Point,platform,"[19.0365684, 47.4358192]"
465,Point,platform,"[19.036877, 47.4331767]"
466,Point,stop,"[19.0356997, 47.4342927]"
467,Point,platform,"[19.0375828, 47.4290888]"
468,Point,platform,"[19.035846, 47.4224515]"
469,Point,platform,"[19.0358108, 47.4216994]"
470,Point,platform,"[19.0352673, 47.4213912]"
471,Point,platform,"[19.0411135, 47.4218028]"
472,Point,platform,"[19.0415439, 47.4215871]"
473,Point,platform,"[19.0408287, 47.4212237]"
474,Point,platform,"[19.0382686, 47.4265775]"
475,Point,platform,"[19.0377265, 47.4297372]"
476,Point,platform,"[19.037478, 47.4324513]"
477,Point,platform,"[19.0203268, 47.4161166]"
478,Point,platform,"[19.0224, 47.417266]"
479,Point,platform,"[19.0325575, 47.4181929]"
480,Point,platform,"[19.0326589, 47.41842]"
481,Point,platform,"[19.0269576, 47.4180512]"
482,Point,stop,"[19.0346947, 47.4385909]"
483,Point,stop,"[19.0354706, 47.4363067]"
484,Point,platform,"[19.0101496, 47.4031599]"
485,Point,platform,"[19.0110126, 47.4037856]"
486,Point,platform,"[19.0165131, 47.4083183]"
487,Point,platform,"[19.015974, 47.4081843]"
488,Point,stop,"[19.0206618, 47.41072]"
489,Point,platform,"[19.0206764, 47.4100762]"
490,Point,platform,"[19.0202328, 47.4101619]"
491,Point,platform,"[19.0259626, 47.4115095]"
492,Point,platform,"[19.026323, 47.4113907]"
493,Point,platform,"[19.0325508, 47.4124193]"
494,Point,platform,"[19.0337155, 47.4124937]"
495,Point,platform,"[19.017589, 47.41793]"
496,Point,platform,"[19.0183089, 47.4171669]"
497,Point,platform,"[19.0135336, 47.4212095]"
498,Point,platform,"[19.014023, 47.420529]"
499,Point,platform,"[19.011105, 47.424054]"
500,Point,platform,"[19.0108728, 47.4246457]"
501,Point,platform,"[19.0080118, 47.4285075]"
502,Point,platform,"[19.0084809, 47.4282068]"
503,Point,platform,"[19.032113, 47.421837]"
504,Point,platform,"[19.011401, 47.4329071]"
505,Point,platform,"[19.0115197, 47.4328773]"
506,Point,platform,"[19.0123765, 47.4311686]"
507,Point,platform,"[19.0128489, 47.4307497]"
508,Point,platform,"[19.0160778, 47.4303801]"
509,Point,platform,"[19.0169116, 47.4302162]"
510,Point,platform,"[19.0214329, 47.429823]"
511,Point,platform,"[19.020664, 47.429412]"
512,Point,platform,"[19.0202938, 47.4277305]"
513,Point,platform,"[19.0227792, 47.4266799]"
514,Point,platform,"[19.0232485, 47.425996]"
515,Point,platform,"[19.0297153, 47.4228972]"
516,Point,platform,"[19.0303488, 47.4229439]"
517,Point,platform,"[19.0243453, 47.4238553]"
518,Point,platform,"[19.0249649, 47.4238771]"
519,Point,platform,"[19.0238139, 47.4283746]"
520,Point,platform,"[19.038557, 47.4142981]"
521,Point,platform,"[19.0385755, 47.4144359]"
522,Point,platform,"[19.0392302, 47.4267184]"
523,Point,platform,"[19.0292683, 47.5042327]"
524,Point,platform,"[19.0338976, 47.5013435]"
525,Point,platform,"[19.0337005, 47.5013398]"
526,Point,platform,"[19.0303006, 47.5047767]"
527,Point,platform,"[19.0306956, 47.5045857]"
528,Point,platform,"[19.0389782, 47.5285869]"
529,Point,platform,"[19.038182, 47.5269508]"
530,Point,platform,"[19.045923, 47.4470992]"
531,Point,platform,"[19.0463312, 47.4480441]"
532,Point,platform,"[19.0491088, 47.4491873]"
533,Point,platform,"[19.0490443, 47.449459]"
534,Point,platform,"[19.0516084, 47.4554046]"
535,Point,platform,"[19.0519611, 47.455393]"
