,poi shape,poi type,coordinate
2525,Point,viewpoint,"[18.9433734, 47.4648997]"
2526,Point,attraction,"[19.3738167, 47.571316]"
2527,Point,information,"[19.3976548, 47.6013676]"
2528,Point,information,"[19.3991843, 47.6118038]"
2529,Point,gallery,"[19.088092, 47.560737]"
2530,Point,gallery,"[19.0908057, 47.562551]"
2531,Point,gallery,"[19.2449496, 47.4673863]"
2532,Point,gallery,"[19.0796853, 47.5041025]"
2533,Point,gallery,"[19.0696465, 47.4809486]"
2534,Point,gallery,"[19.1334233, 47.4857825]"
2535,Point,gallery,"[19.05174, 47.5154997]"
2536,Point,gallery,"[19.0656137, 47.483732]"
2537,Point,gallery,"[19.0971277, 47.5111024]"
2538,Point,information,"[18.9869046, 47.5271513]"
2539,Point,gallery,"[19.0932363, 47.5090048]"
2540,Point,gallery,"[19.0731278, 47.5102938]"
2541,Point,viewpoint,"[18.9734879, 47.6280384]"
2542,Point,artwork,"[18.998152, 47.4264953]"
2543,Point,artwork,"[18.9982517, 47.4261871]"
2544,Point,artwork,"[18.9981778, 47.4263605]"
2545,Point,artwork,"[18.9982952, 47.4266421]"
2546,Point,artwork,"[18.9990923, 47.4258322]"
2547,Point,artwork,"[18.9985619, 47.4259106]"
2548,Point,artwork,"[18.9995677, 47.4265813]"
2549,Point,artwork,"[18.9994997, 47.4260699]"
2550,Point,artwork,"[18.9996458, 47.4263371]"
2551,Point,artwork,"[18.9997616, 47.4263557]"
2552,Point,artwork,"[18.9982473, 47.4259658]"
2553,Point,artwork,"[18.9987519, 47.4268517]"
2554,Point,artwork,"[18.9992688, 47.4267943]"
2555,Point,hotel,"[19.0584884, 47.5947654]"
2556,Point,viewpoint,"[19.2909174, 47.4641481]"
2557,Point,attraction,"[19.074499, 47.4894966]"
2558,Point,artwork,"[19.0436397, 47.5560229]"
2559,Point,artwork,"[19.0081074, 47.4997065]"
2560,Point,artwork,"[19.0781792, 47.5151476]"
2561,Point,information,"[19.082529, 47.4558111]"
2562,Point,information,"[19.1080393, 47.40901]"
2563,Point,information,"[19.1112859, 47.3984012]"
2564,Point,information,"[19.2884651, 47.4467131]"
2565,Point,information,"[19.2880196, 47.4468239]"
2566,Point,gallery,"[19.0288123, 47.5547274]"
2567,Point,information,"[19.305194, 47.3282885]"
2568,Point,guest_house,"[19.056511, 47.5069127]"
2569,Point,artwork,"[18.9999729, 47.4264468]"
2570,Point,artwork,"[19.0006761, 47.426622]"
2571,Point,artwork,"[18.9985316, 47.4266167]"
2572,Point,viewpoint,"[19.3689112, 47.4769985]"
2573,Point,hotel,"[19.0630511, 47.5043026]"
2574,Point,hotel,"[19.1943854, 47.4509439]"
2575,Point,artwork,"[19.347996, 47.5991041]"
2576,Point,hotel,"[19.052631, 47.4943841]"
2577,Point,hostel,"[19.0655129, 47.4968311]"
2578,Point,hotel,"[19.0524599, 47.4963995]"
2579,Point,hotel,"[19.0798204, 47.4992711]"
2580,Point,hostel,"[19.0639979, 47.5077484]"
2581,Point,hostel,"[19.3420796, 47.4962938]"
2582,Point,hotel,"[19.0632913, 47.5049418]"
2583,Point,viewpoint,"[19.0389047, 47.4973319]"
2584,Point,information,"[19.1936233, 47.4903034]"
2585,Point,information,"[19.1922401, 47.4904453]"
2586,Point,information,"[19.1928639, 47.4922033]"
2587,Point,information,"[19.1947199, 47.4920447]"
2588,Point,information,"[19.1990206, 47.4917512]"
2589,Point,information,"[19.2023019, 47.4973986]"
2590,Point,information,"[19.2067799, 47.4920431]"
2591,Point,information,"[19.2090542, 47.4933789]"
2592,Point,information,"[19.2077575, 47.4903261]"
2593,Point,information,"[19.2071849, 47.4896759]"
2594,Point,information,"[19.2045747, 47.4895866]"
2595,Point,information,"[19.2004129, 47.4897291]"
2596,Point,guest_house,"[19.0578652, 47.5080728]"
2597,Point,artwork,"[19.0716323, 47.4207985]"
2598,Point,information,"[19.262335, 47.433211]"
2599,Point,viewpoint,"[18.9450521, 47.3455588]"
2600,Point,viewpoint,"[18.9355075, 47.3522383]"
2601,Point,hostel,"[19.0733036, 47.4889387]"
2602,Point,artwork,"[19.0531333, 47.4929203]"
2603,Point,hotel,"[18.9797199, 47.5097967]"
2604,Point,guest_house,"[19.0740376, 47.4929542]"
2605,Point,hostel,"[19.0476279, 47.5119046]"
2606,Point,viewpoint,"[19.0489514, 47.4868109]"
2607,Point,picnic_site,"[19.0438699, 47.4878985]"
2608,Point,information,"[19.0378435, 47.5790046]"
2609,Point,information,"[19.0423872, 47.5763457]"
2610,Point,information,"[19.0419339, 47.5790643]"
2611,Point,information,"[19.0715441, 47.4604408]"
2612,Point,information,"[19.0304062, 47.5052483]"
2613,Point,information,"[19.2740133, 47.4597417]"
2614,Point,attraction,"[19.0853025, 47.4957086]"
2615,Point,artwork,"[19.0558164, 47.5809608]"
2616,Point,viewpoint,"[19.226929, 47.5577396]"
2617,Point,camp_site,"[19.1398058, 47.5237386]"
2618,Point,wilderness_hut,"[19.293548, 47.5351387]"
2619,Point,hotel,"[19.0559436, 47.5029264]"
2620,Point,guest_house,"[19.0523206, 47.5002627]"
2621,Point,viewpoint,"[18.8714604, 47.6341467]"
2622,Point,viewpoint,"[18.8755504, 47.6320516]"
2623,Point,viewpoint,"[19.0326927, 47.4863473]"
2624,Point,artwork,"[19.0389438, 47.5158401]"
2625,Point,guest_house,"[19.0631775, 47.4952758]"
2626,Point,artwork,"[19.0565539, 47.4780068]"
2627,Point,viewpoint,"[19.0548248, 47.4857823]"
2628,Point,hotel,"[19.093003, 47.4891322]"
2629,Point,information,"[19.043694, 47.6282468]"
2630,Point,information,"[19.0358686, 47.498607]"
2631,Point,information,"[19.0379227, 47.4974628]"
2632,Point,information,"[19.0379596, 47.4974223]"
2633,Point,information,"[19.0843622, 47.4958835]"
2634,Point,viewpoint,"[19.0223894, 47.5346374]"
2635,Point,information,"[19.036253, 47.498601]"
2636,Point,viewpoint,"[19.0382286, 47.4855756]"
2637,Point,artwork,"[19.02861, 47.5378738]"
2638,Point,information,"[19.0285872, 47.5377633]"
2639,Point,artwork,"[19.0320277, 47.4956529]"
2640,Point,artwork,"[19.0500384, 47.4762218]"
2641,Point,attraction,"[19.2613818, 47.4230679]"
2642,Point,attraction,"[19.2623448, 47.4230759]"
2643,Point,attraction,"[19.262463, 47.4234479]"
2644,Point,attraction,"[19.2628492, 47.4239835]"
2645,Point,attraction,"[19.2619067, 47.4238149]"
2646,Point,attraction,"[19.2630833, 47.424318]"
2647,Point,attraction,"[19.2620184, 47.423521]"
2648,Point,attraction,"[19.2620669, 47.4232545]"
2649,Point,attraction,"[19.2620882, 47.423278]"
2650,Point,attraction,"[19.2626555, 47.4247584]"
2651,Point,attraction,"[19.2630542, 47.4238113]"
2652,Point,attraction,"[19.2631161, 47.4238926]"
2653,Point,viewpoint,"[19.0207618, 47.5422113]"
2654,Point,viewpoint,"[19.0496782, 47.4864225]"
2655,Point,viewpoint,"[19.0484055, 47.487553]"
2656,Point,viewpoint,"[19.0495272, 47.4865161]"
2657,Point,viewpoint,"[19.049072, 47.4865415]"
2658,Point,attraction,"[19.099149, 47.4375827]"
2659,Point,attraction,"[19.0603619, 47.4979669]"
2660,Point,artwork,"[19.0045921, 47.463891]"
2661,Point,viewpoint,"[19.0231747, 47.4801502]"
2662,Point,viewpoint,"[19.0128796, 47.4815301]"
2663,Point,hostel,"[19.0432703, 47.4931892]"
2664,Point,apartment,"[19.1708202, 47.5246506]"
2665,Point,hostel,"[19.0684496, 47.4967858]"
2666,Point,apartment,"[19.1709451, 47.5247375]"
2667,Point,artwork,"[19.1667806, 47.5172713]"
2668,Point,viewpoint,"[19.0093983, 47.4806318]"
2669,Point,viewpoint,"[19.0081491, 47.4818823]"
2670,Point,attraction,"[19.240726, 47.4297248]"
2671,Point,hotel,"[19.0829656, 47.5016656]"
2672,Point,viewpoint,"[18.8678158, 47.6291089]"
2673,Point,information,"[19.0100974, 47.5096663]"
2674,Point,hotel,"[19.0541677, 47.4928827]"
2675,Point,apartment,"[19.0596928, 47.5021685]"
2676,Point,artwork,"[19.2192748, 47.4852809]"
2677,Point,viewpoint,"[19.0404637, 47.4942898]"
2678,Point,information,"[19.0502522, 47.5274789]"
2679,Point,attraction,"[19.0519159, 47.5293802]"
2680,Point,information,"[19.05249, 47.4984148]"
2681,Point,attraction,"[19.049252, 47.5001259]"
2682,Point,attraction,"[19.0556847, 47.499692]"
2683,Point,artwork,"[19.3357197, 47.4888483]"
2684,Point,apartment,"[19.0633099, 47.5100982]"
2685,Point,information,"[18.9541959, 47.5278428]"
2686,Point,attraction,"[19.0380591, 47.5064645]"
2687,Point,attraction,"[19.0380827, 47.5066393]"
2688,Point,apartment,"[19.0525848, 47.4947458]"
2689,Point,artwork,"[19.0395542, 47.5054003]"
2690,Point,artwork,"[19.0949674, 47.4764973]"
2691,Point,information,"[19.0537024, 47.4833414]"
2692,Point,viewpoint,"[19.1668752, 47.5175123]"
2693,Point,information,"[19.0563916, 47.480383]"
2694,Point,information,"[19.039433, 47.5103087]"
2695,Point,viewpoint,"[19.0394992, 47.5063029]"
2696,Point,artwork,"[19.2705388, 47.5403126]"
2697,Point,artwork,"[18.9130499, 47.4359267]"
2698,Point,information,"[18.9725984, 47.5281812]"
2699,Point,apartment,"[19.0672032, 47.4909658]"
2700,Point,artwork,"[19.0593442, 47.4965648]"
2701,Point,information,"[19.0667549, 47.3396456]"
2702,Point,artwork,"[19.3363302, 47.488968]"
2703,Point,information,"[19.0300633, 47.5398541]"
2704,Point,apartment,"[19.0641832, 47.5014269]"
2705,Point,apartment,"[19.0642435, 47.501172]"
2706,Point,information,"[18.9638126, 47.4505989]"
2707,Point,camp_site,"[18.9730541, 47.514978]"
2708,Point,camp_site,"[18.9679277, 47.511487]"
2709,Point,hostel,"[19.1875268, 47.4569861]"
2710,Point,apartment,"[19.0537883, 47.4943459]"
2711,Point,museum,"[18.8823558, 47.5758589]"
2712,Point,information,"[19.1883717, 47.4055069]"
2713,Point,caravan_site,"[19.1393917, 47.5056916]"
2714,Point,information,"[18.8950521, 47.6026311]"
2715,Point,information,"[18.9032757, 47.5966237]"
2716,Point,information,"[18.8975626, 47.5984087]"
2717,Point,information,"[18.8815425, 47.5863129]"
2718,Point,viewpoint,"[18.8716853, 47.5906925]"
2719,Point,attraction,"[19.1251107, 47.5044752]"
2720,Point,information,"[19.2861499, 47.5815501]"
2721,Point,picnic_site,"[19.2795803, 47.5844621]"
2722,Point,information,"[19.2615237, 47.4231882]"
2723,Point,artwork,"[19.0754949, 47.4858661]"
2724,Point,information,"[18.9357428, 47.5166966]"
2725,Point,apartment,"[19.0631798, 47.4863288]"
2726,Point,artwork,"[18.9333561, 47.5147641]"
2727,Point,attraction,"[19.0532887, 47.5013212]"
2728,Point,artwork,"[19.0022659, 47.4710283]"
2729,Point,artwork,"[19.0035985, 47.4653917]"
2730,Point,information,"[18.9659516, 47.4505952]"
2731,Point,artwork,"[19.1321277, 47.5035543]"
2732,Point,artwork,"[19.1307039, 47.5033961]"
2733,Point,artwork,"[19.129427, 47.5035512]"
2734,Point,artwork,"[19.1293076, 47.5032409]"
2735,Point,artwork,"[19.1296786, 47.5043232]"
2736,Point,information,"[19.1321276, 47.4240055]"
2737,Point,information,"[18.9562408, 47.541563]"
2738,Point,information,"[18.959042, 47.5423474]"
2739,Point,information,"[19.0434805, 47.6287957]"
2740,Point,hostel,"[19.0729992, 47.490876]"
2741,Point,hostel,"[19.0726847, 47.4923671]"
2742,Point,viewpoint,"[19.0634499, 47.4789954]"
2743,Point,viewpoint,"[19.0542814, 47.5379267]"
2744,Point,viewpoint,"[19.0434141, 47.5145896]"
2745,Point,viewpoint,"[19.0449936, 47.499124]"
2746,Point,viewpoint,"[19.0424006, 47.498634]"
2747,Point,viewpoint,"[19.043694, 47.4990527]"
2748,Point,viewpoint,"[19.0437196, 47.4989343]"
2749,Point,viewpoint,"[19.0491277, 47.4907545]"
2750,Point,viewpoint,"[19.0489854, 47.4909399]"
2751,Point,apartment,"[19.0395121, 47.5015411]"
2752,Point,hostel,"[19.0601831, 47.4871718]"
2753,Point,information,"[19.0906177, 47.5141016]"
2754,Point,information,"[19.0710799, 47.4927129]"
2755,Point,information,"[19.0711972, 47.492706]"
2756,Point,information,"[18.9847401, 47.6228533]"
2757,Point,information,"[18.9866448, 47.6106631]"
2758,Point,information,"[18.9783789, 47.6136927]"
2759,Point,information,"[18.9721233, 47.6183462]"
2760,Point,information,"[18.9795269, 47.6239837]"
2761,Point,information,"[18.9777094, 47.6258454]"
2762,Point,picnic_site,"[18.971434, 47.6326938]"
2763,Point,artwork,"[19.0399491, 47.5024137]"
2764,Point,viewpoint,"[18.868525, 47.6301479]"
2765,Point,viewpoint,"[18.8677941, 47.6298108]"
2766,Point,information,"[18.9387681, 47.520565]"
2767,Point,information,"[18.9466094, 47.494543]"
2768,Point,viewpoint,"[19.036665, 47.489188]"
2769,Point,hostel,"[19.0736457, 47.495737]"
2770,Point,artwork,"[19.0300047, 47.5133457]"
2771,Point,viewpoint,"[18.992564, 47.4981668]"
2772,Point,information,"[18.9928683, 47.4979289]"
2773,Point,information,"[18.9929237, 47.4972806]"
2774,Point,information,"[18.9934573, 47.4975693]"
2775,Point,information,"[18.9936639, 47.4979818]"
2776,Point,information,"[18.9932855, 47.4979133]"
2777,Point,information,"[18.9941891, 47.4983662]"
2778,Point,information,"[18.9938217, 47.4982192]"
2779,Point,information,"[18.9939347, 47.4983452]"
2780,Point,information,"[18.9939033, 47.4984996]"
2781,Point,information,"[18.9933455, 47.4986261]"
2782,Point,artwork,"[18.9230054, 47.3821626]"
2783,Point,information,"[19.0623163, 47.5736104]"
2784,Point,artwork,"[18.9916322, 47.5206191]"
2785,Point,information,"[19.0280762, 47.50353]"
2786,Point,guest_house,"[18.8762921, 47.5772933]"
2787,Point,hotel,"[19.0899955, 47.5063083]"
2788,Point,information,"[19.0730347, 47.4719694]"
2789,Point,information,"[19.1285338, 47.5157782]"
2790,Point,information,"[19.120092, 47.4537244]"
2791,Point,artwork,"[19.1216732, 47.4526937]"
2792,Point,information,"[18.8898721, 47.6131105]"
2793,Point,hotel,"[19.064466, 47.4959565]"
2794,Point,hotel,"[19.0672609, 47.5063771]"
2795,Point,artwork,"[19.1045851, 47.5030679]"
2796,Point,information,"[19.0541563, 47.4967685]"
2797,Point,artwork,"[19.0384483, 47.5162035]"
2798,Point,artwork,"[19.0368403, 47.5158344]"
2799,Point,museum,"[19.0571326, 47.5232281]"
2800,Point,hotel,"[19.059518, 47.4933431]"
2801,Point,hostel,"[19.0754145, 47.4803334]"
2802,Point,museum,"[18.9576414, 47.3878205]"
2803,Point,picnic_site,"[18.9657093, 47.5150709]"
2804,Point,viewpoint,"[18.8763249, 47.3958473]"
2805,Point,information,"[18.8735312, 47.3992669]"
2806,Point,artwork,"[19.0374479, 47.5141954]"
2807,Point,information,"[18.8733751, 47.3991424]"
2808,Point,artwork,"[19.0375082, 47.5142017]"
2809,Point,artwork,"[19.0520225, 47.5505803]"
2810,Point,apartment,"[19.1081306, 47.5186314]"
2811,Point,hostel,"[19.0736617, 47.4956081]"
2812,Point,artwork,"[19.0820052, 47.5154039]"
2813,Point,artwork,"[19.0823654, 47.5155647]"
2814,Point,hotel,"[19.0582617, 47.5077894]"
2815,Point,artwork,"[19.088754, 47.4816579]"
2816,Point,artwork,"[19.1590294, 47.4678876]"
2817,Point,information,"[18.9992572, 47.5799183]"
2818,Point,information,"[18.9523521, 47.6263518]"
2819,Point,viewpoint,"[18.9976385, 47.555342]"
2820,Point,viewpoint,"[18.9986048, 47.5550724]"
2821,Point,museum,"[18.9316851, 47.513424]"
2822,Point,apartment,"[19.0543783, 47.510701]"
2823,Point,information,"[18.9277482, 47.5252059]"
2824,Point,information,"[18.9348748, 47.5255772]"
2825,Point,artwork,"[18.9559013, 47.5268233]"
2826,Point,artwork,"[18.955963, 47.5267647]"
2827,Point,hostel,"[19.0342662, 47.5518348]"
2828,Point,museum,"[18.9636444, 47.5411911]"
2829,Point,attraction,"[19.0520653, 47.4977037]"
2830,Point,guest_house,"[18.9928099, 47.5294172]"
2831,Point,artwork,"[19.024564, 47.520824]"
2832,Point,museum,"[19.0341189, 47.5001262]"
2833,Point,hotel,"[19.0761367, 47.5113684]"
2834,Point,apartment,"[19.0688838, 47.4884475]"
2835,Point,artwork,"[19.0630206, 47.5414811]"
2836,Point,artwork,"[19.063058, 47.5414814]"
2837,Point,information,"[19.2627856, 47.4280455]"
2838,Point,information,"[19.2627481, 47.4275982]"
2839,Point,information,"[19.2639121, 47.4249997]"
2840,Point,information,"[19.2631464, 47.4298247]"
2841,Point,information,"[19.263306, 47.4292558]"
2842,Point,information,"[19.2635179, 47.4292595]"
2843,Point,information,"[19.2630726, 47.4306158]"
2844,Point,information,"[19.2632711, 47.4303681]"
2845,Point,artwork,"[19.0354953, 47.4955654]"
2846,Point,viewpoint,"[19.0274501, 47.5237406]"
2847,Point,attraction,"[19.0399993, 47.5488522]"
2848,Point,guest_house,"[19.0497892, 47.5137195]"
2849,Point,artwork,"[19.0639887, 47.4903253]"
2850,Point,viewpoint,"[18.9683211, 47.502554]"
2851,Point,viewpoint,"[18.9674444, 47.5029266]"
2852,Point,artwork,"[18.9906608, 47.5704715]"
2853,Point,artwork,"[19.0229388, 47.4684516]"
2854,Point,artwork,"[19.0226351, 47.4685297]"
2855,Point,attraction,"[19.0990625, 47.5419129]"
2856,Point,apartment,"[19.0556612, 47.5033079]"
2857,Point,viewpoint,"[19.0297741, 47.4279675]"
2858,Point,information,"[19.3699184, 47.476209]"
2859,Point,artwork,"[18.9880604, 47.5073458]"
2860,Point,artwork,"[18.9880148, 47.5072593]"
2861,Point,artwork,"[18.9880816, 47.5071734]"
2862,Point,artwork,"[18.987802, 47.5070871]"
2863,Point,artwork,"[18.9878763, 47.5070895]"
2864,Point,artwork,"[18.9879611, 47.5073113]"
2865,Point,alpine_hut,"[18.9974467, 47.5573667]"
2866,Point,artwork,"[19.004333, 47.548672]"
2867,Point,apartment,"[19.0583791, 47.5054561]"
2868,Point,museum,"[19.0732452, 47.4920715]"
2869,Point,artwork,"[19.1821745, 47.4297739]"
2870,Point,hotel,"[19.0835413, 47.5262229]"
2871,Point,information,"[19.0279948, 47.5111147]"
2872,Point,information,"[19.0185166, 47.5733657]"
2873,Point,information,"[19.0175033, 47.5737819]"
2874,Point,information,"[19.0174705, 47.5737943]"
2875,Point,information,"[19.0289198, 47.537742]"
2876,Point,information,"[18.970978, 47.4996155]"
2877,Point,information,"[18.9963014, 47.489055]"
2878,Point,information,"[19.3830384, 47.4910731]"
2879,Point,information,"[18.9872614, 47.4370331]"
2880,Point,information,"[18.9861331, 47.4295976]"
2881,Point,information,"[18.997381, 47.487697]"
2882,Point,information,"[18.9970914, 47.4871025]"
2883,Point,information,"[18.9782676, 47.4931578]"
2884,Point,attraction,"[19.0565144, 47.4986223]"
2885,Point,attraction,"[19.0565863, 47.4985947]"
2886,Point,information,"[19.0915904, 47.5118095]"
2887,Point,hostel,"[19.0684425, 47.4978633]"
2888,Point,information,"[18.948188, 47.59261]"
2889,Point,information,"[18.9480445, 47.5923902]"
2890,Point,artwork,"[19.0245989, 47.5216532]"
2891,Point,attraction,"[19.0503467, 47.5037605]"
2892,Point,viewpoint,"[19.0054074, 47.5556527]"
2893,Point,gallery,"[19.0735725, 47.4935768]"
2894,Point,information,"[18.9490815, 47.4087594]"
2895,Point,information,"[19.0871671, 47.5169554]"
2896,Point,information,"[19.0877489, 47.516314]"
2897,Point,information,"[19.0882276, 47.5166631]"
2898,Point,theme_park,"[19.0395193, 47.4355857]"
2899,Point,attraction,"[19.0457487, 47.4896673]"
2900,Point,viewpoint,"[19.0086105, 47.5523082]"
2901,Point,artwork,"[19.0773712, 47.4810497]"
2902,Point,hotel,"[19.0771084, 47.4860391]"
2903,Point,information,"[19.0550783, 47.6161808]"
2904,Point,information,"[19.0547367, 47.6162053]"
2905,Point,information,"[19.0465181, 47.6218521]"
2906,Point,information,"[19.0468665, 47.621749]"
2907,Point,artwork,"[18.9913743, 47.4738518]"
2908,Point,information,"[18.8666368, 47.5334649]"
2909,Point,viewpoint,"[18.9002363, 47.5923449]"
2910,Point,hotel,"[18.9445627, 47.5563915]"
2911,Point,hotel,"[18.961592, 47.5663068]"
2912,Point,cakeshop,"[19.1505265, 47.5266531]"
2913,Point,viewpoint,"[19.251467, 47.5904937]"
2914,Point,viewpoint,"[19.090211, 47.4930967]"
2915,Point,artwork,"[19.0934905, 47.4952755]"
2916,Point,information,"[19.035062, 47.5904041]"
2917,Point,viewpoint,"[18.9946677, 47.5584266]"
2918,Point,information,"[19.0354109, 47.5909649]"
2919,Point,information,"[19.0354511, 47.5902627]"
2920,Point,information,"[19.0369671, 47.5906608]"
2921,Point,information,"[19.3869919, 47.3228697]"
2922,Point,attraction,"[19.0606752, 47.4977993]"
2923,Point,attraction,"[19.0686492, 47.4897518]"
2924,Point,attraction,"[19.057904, 47.5006806]"
2925,Point,hotel,"[19.0619245, 47.5051101]"
2926,Point,attraction,"[19.1401152, 47.5002401]"
2927,Point,attraction,"[19.0649044, 47.4992276]"
2928,Point,attraction,"[19.056686, 47.497773]"
2929,Point,attraction,"[19.0909525, 47.5097684]"
2930,Point,attraction,"[19.0665384, 47.4981995]"
2931,Point,attraction,"[19.0695138, 47.4960499]"
2932,Point,attraction,"[19.0650443, 47.4988439]"
2933,Point,attraction,"[19.0700635, 47.4979214]"
2934,Point,attraction,"[19.0619574, 47.5089815]"
2935,Point,attraction,"[19.055595, 47.502059]"
2936,Point,information,"[19.2016849, 47.4179284]"
2937,Point,information,"[19.2007676, 47.4184075]"
2938,Point,information,"[19.199515, 47.4190554]"
2939,Point,information,"[19.1986567, 47.4195854]"
2940,Point,information,"[19.1975275, 47.4202206]"
2941,Point,information,"[19.196586, 47.4205781]"
2942,Point,information,"[19.1964653, 47.4213585]"
2943,Point,information,"[19.1973639, 47.4219737]"
2944,Point,information,"[19.1984609, 47.4220209]"
2945,Point,information,"[19.1990617, 47.4220317]"
2946,Point,information,"[19.1997778, 47.4217486]"
2947,Point,information,"[19.2008319, 47.421275]"
2948,Point,information,"[19.2020215, 47.4213639]"
2949,Point,information,"[19.2026263, 47.4205926]"
2950,Point,artwork,"[19.393794, 47.422307]"
2951,Point,artwork,"[19.0355911, 47.5113722]"
2952,Point,viewpoint,"[19.0557721, 47.50518]"
2953,Point,information,"[18.9498049, 47.4093684]"
2954,Point,information,"[18.9105151, 47.5683319]"
2955,Point,information,"[18.9022175, 47.5719508]"
2956,Point,information,"[19.010779, 47.548239]"
2957,Point,artwork,"[19.0374232, 47.5323286]"
2958,Point,hostel,"[19.07225, 47.4788355]"
2959,Point,hotel,"[19.0535113, 47.4941517]"
2960,Point,information,"[19.0020954, 47.5583963]"
2961,Point,information,"[18.997191, 47.5612938]"
2962,Point,information,"[18.9949182, 47.5633992]"
2963,Point,information,"[18.9927712, 47.5641876]"
2964,Point,artwork,"[19.0468711, 47.4773915]"
2965,Point,information,"[19.0462723, 47.4778678]"
2966,Point,information,"[19.0462589, 47.4775401]"
2967,Point,information,"[19.0468477, 47.477551]"
2968,Point,information,"[19.0472118, 47.4769931]"
2969,Point,information,"[19.0473506, 47.4774159]"
2970,Point,information,"[19.047881, 47.4777935]"
2971,Point,information,"[19.0534533, 47.4835901]"
2972,Point,information,"[19.0702184, 47.4968692]"
2973,Point,information,"[19.0390277, 47.5150654]"
2974,Point,information,"[19.0242138, 47.5070147]"
2975,Point,information,"[19.0241967, 47.5067531]"
2976,Point,information,"[19.0249152, 47.5065635]"
2977,Point,information,"[19.0388051, 47.50628]"
2978,Point,information,"[19.0322263, 47.5114154]"
2979,Point,artwork,"[19.0388774, 47.4898139]"
2980,Point,information,"[18.9505212, 47.4101612]"
2981,Point,artwork,"[19.1870856, 47.4722622]"
2982,Point,artwork,"[19.1800395, 47.4747333]"
2983,Point,artwork,"[19.1827002, 47.4731633]"
2984,Point,information,"[19.0612967, 47.4892797]"
2985,Point,information,"[19.0393509, 47.5058687]"
2986,Point,information,"[19.0577146, 47.4871677]"
2987,Point,information,"[19.0244398, 47.5067313]"
2988,Point,information,"[19.0465446, 47.4745556]"
2989,Point,information,"[19.0482894, 47.5130885]"
2990,Point,artwork,"[19.0414725, 47.4951331]"
2991,Point,information,"[19.0531991, 47.4834587]"
2992,Point,information,"[19.0249917, 47.5074269]"
2993,Point,attraction,"[19.0518218, 47.4931309]"
2994,Point,attraction,"[19.0642329, 47.5049704]"
2995,Point,motel,"[19.0038438, 47.3770545]"
2996,Point,motel,"[19.1305259, 47.423097]"
2997,Point,motel,"[19.0259318, 47.5504173]"
2998,Point,motel,"[19.2631142, 47.5223088]"
2999,Point,motel,"[19.2640945, 47.516775]"
3000,Point,apartment,"[19.0551478, 47.5138966]"
3001,Point,viewpoint,"[19.2895447, 47.42054]"
3002,Point,picnic_site,"[19.2143436, 47.4478595]"
3003,Point,picnic_site,"[18.988143, 47.4592814]"
3004,Point,picnic_site,"[18.988097, 47.4592726]"
3005,Point,artwork,"[19.0311292, 47.4793781]"
3006,Point,caravan_site,"[19.0464914, 47.4989766]"
3007,Point,museum,"[19.1761145, 47.4352432]"
3008,Point,gallery,"[19.1676441, 47.4429172]"
3009,Point,hostel,"[19.0652194, 47.4855501]"
3010,Point,theme_park,"[19.0925714, 47.5045901]"
3011,Point,apartment,"[19.0596722, 47.4988952]"
3012,Point,artwork,"[19.0390052, 47.4684975]"
3013,Point,information,"[19.062434, 47.4765009]"
3014,Point,information,"[19.0396644, 47.6176199]"
3015,Point,artwork,"[19.0413411, 47.4217114]"
3016,Point,apartment,"[19.0722371, 47.5006928]"
3017,Point,hotel,"[19.0551461, 47.4968302]"
3018,Point,attraction,"[19.0378272, 47.4980209]"
3019,Point,attraction,"[19.0460711, 47.5254541]"
3020,Point,attraction,"[19.0810831, 47.5170883]"
3021,Point,attraction,"[19.0585978, 47.4869737]"
3022,Point,attraction,"[19.0503668, 47.4965191]"
3023,Point,attraction,"[19.0806051, 47.5160435]"
3024,Point,attraction,"[19.0811872, 47.5171683]"
