ID,poi shape,poi type,coordinate,amenity_types,latitude,longitude
16889,Point,recycling," 18.8939951, 47.3771872 ",Recycling,47.3771872,18.8939951
16890,Point,recycling," 18.9073964, 47.3749125 ",Recycling,47.3749125,18.9073964
16891,Point,recycling," 18.8967227, 47.3691341 ",Recycling,47.3691341,18.8967227
16892,Point,recycling," 18.8967764, 47.3691588 ",Recycling,47.3691588,18.8967764
16893,Point,recycling," 18.8968344, 47.3691777 ",Recycling,47.3691777,18.8968344
16894,Point,recycling," 18.890887, 47.3670979 ",Recycling,47.3670979,18.890887
16895,Point,recycling," 18.8909322, 47.3671125 ",Recycling,47.3671125,18.8909322
16896,Point,recycling," 18.8909837, 47.3671343 ",Recycling,47.3671343,18.8909837
16897,Point,recycling," 18.8854252, 47.3691407 ",Recycling,47.3691407,18.8854252
16898,Point,recycling," 18.8854652, 47.369153 ",Recycling,47.369153,18.8854652
16899,Point,recycling," 18.885507, 47.3691653 ",Recycling,47.3691653,18.885507
17011,Point,recycling," 19.0966828, 47.4382736 ",Recycling,47.4382736,19.0966828
17053,Point,recycling," 19.156959, 47.6205036 ",Recycling,47.6205036,19.156959
17058,Point,recycling," 19.0560441, 47.4768359 ",Recycling,47.4768359,19.0560441
17141,Point,recycling," 19.1579501, 47.4430422 ",Recycling,47.4430422,19.1579501
17142,Point,recycling," 19.1786427, 47.4554071 ",Recycling,47.4554071,19.1786427
17168,Point,recycling," 19.060149, 47.539279 ",Recycling,47.539279,19.060149
17170,Point,recycling," 19.0608929, 47.5398342 ",Recycling,47.5398342,19.0608929
17209,Point,recycling," 19.075076, 47.425159 ",Recycling,47.425159,19.075076
17238,Point,recycling," 19.031157, 47.490929 ",Recycling,47.490929,19.031157
17301,Point,recycling," 19.0301228, 47.4543047 ",Recycling,47.4543047,19.0301228
17316,Point,recycling," 19.0115833, 47.4663387 ",Recycling,47.4663387,19.0115833
17400,Point,recycling," 19.1587788, 47.6368486 ",Recycling,47.6368486,19.1587788
17401,Point,recycling," 19.1626832, 47.6339184 ",Recycling,47.6339184,19.1626832
17481,Point,recycling," 19.0269064, 47.4940612 ",Recycling,47.4940612,19.0269064
17555,Point,recycling," 19.1276509, 47.5673307 ",Recycling,47.5673307,19.1276509
17727,Point,recycling," 18.9974247, 47.3979017 ",Recycling,47.3979017,18.9974247
17899,Point,recycling," 19.0158644, 47.4609222 ",Recycling,47.4609222,19.0158644
17900,Point,recycling," 18.9831932, 47.533485 ",Recycling,47.533485,18.9831932
17983,Point,recycling," 19.0122175, 47.5065189 ",Recycling,47.5065189,19.0122175
17996,Point,recycling," 19.086678, 47.423386 ",Recycling,47.423386,19.086678
18005,Point,recycling," 19.086874, 47.421175 ",Recycling,47.421175,19.086874
18079,Point,recycling," 19.072724, 47.430171 ",Recycling,47.430171,19.072724
18548,Point,recycling," 19.0670299, 47.5063938 ",Recycling,47.5063938,19.0670299
18605,Point,recycling," 19.0654393, 47.5166619 ",Recycling,47.5166619,19.0654393
18618,Point,recycling," 19.0935436, 47.5245936 ",Recycling,47.5245936,19.0935436
18619,Point,recycling," 19.0817394, 47.5227017 ",Recycling,47.5227017,19.0817394
18621,Point,recycling," 19.0167757, 47.4636882 ",Recycling,47.4636882,19.0167757
18668,Point,recycling," 19.0294655, 47.5264726 ",Recycling,47.5264726,19.0294655
18669,Point,recycling," 19.031038, 47.5291423 ",Recycling,47.5291423,19.031038
18671,Point,recycling," 19.0300705, 47.5219895 ",Recycling,47.5219895,19.0300705
18680,Point,recycling," 18.916318, 47.4308734 ",Recycling,47.4308734,18.916318
18681,Point,recycling," 18.9109244, 47.4316364 ",Recycling,47.4316364,18.9109244
18682,Point,recycling," 18.9154471, 47.434757 ",Recycling,47.434757,18.9154471
18683,Point,recycling," 18.9009902, 47.4399265 ",Recycling,47.4399265,18.9009902
18687,Point,recycling," 19.1947527, 47.4312131 ",Recycling,47.4312131,19.1947527
18692,Point,recycling," 18.9131822, 47.430324 ",Recycling,47.430324,18.9131822
18713,Point,recycling," 19.0590794, 47.407396 ",Recycling,47.407396,19.0590794
18714,Point,recycling," 19.0629602, 47.4081542 ",Recycling,47.4081542,19.0629602
18776,Point,recycling," 19.3524535, 47.5896472 ",Recycling,47.5896472,19.3524535
18782,Point,recycling," 19.3421317, 47.6240111 ",Recycling,47.6240111,19.3421317
18818,Point,recycling," 18.9938646, 47.5100998 ",Recycling,47.5100998,18.9938646
18869,Point,recycling," 19.0573045, 47.4096706 ",Recycling,47.4096706,19.0573045
18954,Point,recycling," 19.026164, 47.498436 ",Recycling,47.498436,19.026164
19004,Point,recycling," 19.3523645, 47.6005453 ",Recycling,47.6005453,19.3523645
19005,Point,recycling," 19.3534642, 47.6022472 ",Recycling,47.6022472,19.3534642
19017,Point,recycling," 18.8954061, 47.4103362 ",Recycling,47.4103362,18.8954061
19019,Point,recycling," 18.8954513, 47.4103236 ",Recycling,47.4103236,18.8954513
19020,Point,recycling," 18.8953582, 47.4103507 ",Recycling,47.4103507,18.8953582
19108,Point,recycling," 19.0289232, 47.4730802 ",Recycling,47.4730802,19.0289232
19355,Point,recycling," 19.032219, 47.4928457 ",Recycling,47.4928457,19.032219
19372,Point,recycling," 19.0973402, 47.5245125 ",Recycling,47.5245125,19.0973402
19393,Point,recycling," 18.963893, 47.4975484 ",Recycling,47.4975484,18.963893
19413,Point,recycling," 19.0724502, 47.5172053 ",Recycling,47.5172053,19.0724502
19439,Point,recycling," 19.1373305, 47.5500055 ",Recycling,47.5500055,19.1373305
19468,Point,recycling," 19.094091, 47.5223682 ",Recycling,47.5223682,19.094091
19565,Point,recycling," 19.3835543, 47.5991315 ",Recycling,47.5991315,19.3835543
19671,Point,recycling," 18.9606731, 47.461107 ",Recycling,47.461107,18.9606731
19698,Point,recycling," 18.9156965, 47.4350688 ",Recycling,47.4350688,18.9156965
19805,Point,recycling," 19.173537, 47.4632199 ",Recycling,47.4632199,19.173537
19981,Point,recycling," 19.2011062, 47.4344075 ",Recycling,47.4344075,19.2011062
19985,Point,recycling," 19.0020365, 47.5027427 ",Recycling,47.5027427,19.0020365
20131,Point,recycling," 18.959547, 47.598236 ",Recycling,47.598236,18.959547
20134,Point,recycling," 18.9606373, 47.5989325 ",Recycling,47.5989325,18.9606373
20135,Point,recycling," 18.9595662, 47.5994484 ",Recycling,47.5994484,18.9595662
20300,Point,recycling," 19.2468334, 47.4768702 ",Recycling,47.4768702,19.2468334
20315,Point,recycling," 19.0512885, 47.5668877 ",Recycling,47.5668877,19.0512885
20522,Point,recycling," 19.0766281, 47.4930984 ",Recycling,47.4930984,19.0766281
20523,Point,recycling," 19.0740212, 47.4911628 ",Recycling,47.4911628,19.0740212
20582,Point,recycling," 19.0602203, 47.4886785 ",Recycling,47.4886785,19.0602203
20627,Point,recycling," 19.1063536, 47.5780917 ",Recycling,47.5780917,19.1063536
20830,Point,recycling," 19.0597193, 47.4892504 ",Recycling,47.4892504,19.0597193
20838,Point,recycling," 18.8927329, 47.4597325 ",Recycling,47.4597325,18.8927329
20868,Point,recycling," 19.0584826, 47.4901958 ",Recycling,47.4901958,19.0584826
21012,Point,recycling," 19.2536594, 47.4771189 ",Recycling,47.4771189,19.2536594
21016,Point,recycling," 19.0946432, 47.5555177 ",Recycling,47.5555177,19.0946432
21017,Point,recycling," 19.1017711, 47.5557096 ",Recycling,47.5557096,19.1017711
21022,Point,recycling," 19.106853, 47.5609263 ",Recycling,47.5609263,19.106853
21213,Point,recycling," 18.9778, 47.43325 ",Recycling,47.43325,18.9778
21215,Point,recycling," 18.965717, 47.439683 ",Recycling,47.439683,18.965717
21217,Point,recycling," 18.93005, 47.45276 ",Recycling,47.45276,18.93005
21218,Point,recycling," 18.9248, 47.45279 ",Recycling,47.45279,18.9248
21220,Point,recycling," 18.943917, 47.458 ",Recycling,47.458,18.943917
21221,Point,recycling," 18.913637, 47.458285 ",Recycling,47.458285,18.913637
21223,Point,recycling," 18.94585, 47.458983 ",Recycling,47.458983,18.94585
21224,Point,recycling," 18.920708, 47.459741 ",Recycling,47.459741,18.920708
21226,Point,recycling," 18.943295, 47.460829 ",Recycling,47.460829,18.943295
21228,Point,recycling," 18.9681, 47.4643 ",Recycling,47.4643,18.9681
21236,Point,recycling," 18.9210927, 47.5069866 ",Recycling,47.5069866,18.9210927
21254,Point,recycling," 18.938317, 47.519717 ",Recycling,47.519717,18.938317
21255,Point,recycling," 18.938517, 47.519772 ",Recycling,47.519772,18.938517
21267,Point,recycling," 18.8979, 47.5718 ",Recycling,47.5718,18.8979
21298,Point,recycling," 19.0954731, 47.5615096 ",Recycling,47.5615096,19.0954731
21339,Point,recycling," 19.015286, 47.593768 ",Recycling,47.593768,19.015286
21342,Point,recycling," 18.962951, 47.598857 ",Recycling,47.598857,18.962951
21354,Point,recycling," 18.99058, 47.6085 ",Recycling,47.6085,18.99058
21363,Point,recycling," 18.921513, 47.615428 ",Recycling,47.615428,18.921513
21371,Point,recycling," 18.900967, 47.623983 ",Recycling,47.623983,18.900967
21427,Point,recycling," 19.03496, 47.533152 ",Recycling,47.533152,19.03496
21429,Point,recycling," 19.0066, 47.54045 ",Recycling,47.54045,19.0066
21431,Point,recycling," 19.041817, 47.543367 ",Recycling,47.543367,19.041817
21433,Point,recycling," 19.034762, 47.544536 ",Recycling,47.544536,19.034762
21435,Point,recycling," 19.03948, 47.54608 ",Recycling,47.54608,19.03948
21437,Point,recycling," 19.0294115, 47.5468723 ",Recycling,47.5468723,19.0294115
21438,Point,recycling," 19.04572, 47.54947 ",Recycling,47.54947,19.04572
21439,Point,recycling," 19.0361133, 47.5496557 ",Recycling,47.5496557,19.0361133
21440,Point,recycling," 19.0178176, 47.5501752 ",Recycling,47.5501752,19.0178176
21442,Point,recycling," 19.03478, 47.55119 ",Recycling,47.55119,19.03478
21445,Point,recycling," 19.0403439, 47.5530104 ",Recycling,47.5530104,19.0403439
21448,Point,recycling," 19.02927, 47.55512 ",Recycling,47.55512,19.02927
21453,Point,recycling," 19.043696, 47.558042 ",Recycling,47.558042,19.043696
21455,Point,recycling," 19.04996, 47.55841 ",Recycling,47.55841,19.04996
21456,Point,recycling," 19.045817, 47.559 ",Recycling,47.559,19.045817
21457,Point,recycling," 19.00655, 47.559579 ",Recycling,47.559579,19.00655
21459,Point,recycling," 19.043283, 47.561933 ",Recycling,47.561933,19.043283
21466,Point,recycling," 19.01389, 47.57212 ",Recycling,47.57212,19.01389
21468,Point,recycling," 19.01513, 47.57397 ",Recycling,47.57397,19.01513
21480,Point,recycling," 19.01539, 47.58267 ",Recycling,47.58267,19.01539
21497,Point,recycling," 19.06545, 47.594433 ",Recycling,47.594433,19.06545
21506,Point,recycling," 19.050937, 47.597042 ",Recycling,47.597042,19.050937
21509,Point,recycling," 19.0655, 47.601017 ",Recycling,47.601017,19.0655
21554,Point,recycling," 19.005867, 47.329117 ",Recycling,47.329117,19.005867
21630,Point,recycling," 19.212035, 47.619935 ",Recycling,47.619935,19.212035
21631,Point,recycling," 19.1371053, 47.6253803 ",Recycling,47.6253803,19.1371053
21633,Point,recycling," 19.128067, 47.627883 ",Recycling,47.627883,19.128067
21634,Point,recycling," 19.13895, 47.6294 ",Recycling,47.6294,19.13895
21638,Point,recycling," 19.149767, 47.63165 ",Recycling,47.63165,19.149767
21639,Point,recycling," 19.132217, 47.632083 ",Recycling,47.632083,19.132217
21640,Point,recycling," 19.12875, 47.63525 ",Recycling,47.63525,19.12875
21641,Point,recycling," 19.14135, 47.639733 ",Recycling,47.639733,19.14135
21675,Point,recycling," 19.264255, 47.394912 ",Recycling,47.394912,19.264255
21676,Point,recycling," 19.269383, 47.397483 ",Recycling,47.397483,19.269383
21679,Point,recycling," 19.259667, 47.399767 ",Recycling,47.399767,19.259667
21686,Point,recycling," 19.273323, 47.403352 ",Recycling,47.403352,19.273323
21696,Point,recycling," 19.281283, 47.407047 ",Recycling,47.407047,19.281283
21697,Point,recycling," 19.256918, 47.407302 ",Recycling,47.407302,19.256918
21698,Point,recycling," 19.286435, 47.407563 ",Recycling,47.407563,19.286435
21702,Point,recycling," 19.256352, 47.408835 ",Recycling,47.408835,19.256352
21704,Point,recycling," 19.248467, 47.40935 ",Recycling,47.40935,19.248467
21711,Point,recycling," 19.26, 47.411033 ",Recycling,47.411033,19.26
21715,Point,recycling," 19.246317, 47.4135 ",Recycling,47.4135,19.246317
21765,Point,recycling," 19.349182, 47.485378 ",Recycling,47.485378,19.349182
21768,Point,recycling," 19.34811, 47.49098 ",Recycling,47.49098,19.34811
21835,Point,recycling," 19.350078, 47.604781 ",Recycling,47.604781,19.350078
21836,Point,recycling," 19.355092, 47.605173 ",Recycling,47.605173,19.355092
21842,Point,recycling," 19.1162177, 47.4682845 ",Recycling,47.4682845,19.1162177
21877,Point,recycling," 19.052327, 47.611713 ",Recycling,47.611713,19.052327
21903,Point,recycling," 19.0523387, 47.6271594 ",Recycling,47.6271594,19.0523387
21919,Point,recycling," 19.3487138, 47.5987859 ",Recycling,47.5987859,19.3487138
21967,Point,recycling," 19.1174935, 47.4616 ",Recycling,47.4616,19.1174935
21968,Point,recycling," 19.1201806, 47.4638712 ",Recycling,47.4638712,19.1201806
21970,Point,recycling," 19.1179919, 47.4637096 ",Recycling,47.4637096,19.1179919
21977,Point,recycling," 19.1147194, 47.4599301 ",Recycling,47.4599301,19.1147194
21980,Point,recycling," 19.1181741, 47.4663004 ",Recycling,47.4663004,19.1181741
22030,Point,recycling," 19.1125868, 47.4618356 ",Recycling,47.4618356,19.1125868
22069,Point,recycling," 18.90985, 47.322617 ",Recycling,47.322617,18.90985
22078,Point,recycling," 18.920117, 47.43345 ",Recycling,47.43345,18.920117
22082,Point,recycling," 18.9194, 47.440667 ",Recycling,47.440667,18.9194
22105,Point,recycling," 19.1178779, 47.5333028 ",Recycling,47.5333028,19.1178779
22109,Point,recycling," 19.1535876, 47.6327959 ",Recycling,47.6327959,19.1535876
22125,Point,recycling," 18.8996027, 47.4067996 ",Recycling,47.4067996,18.8996027
22126,Point,recycling," 18.8995948, 47.4068076 ",Recycling,47.4068076,18.8995948
22127,Point,recycling," 18.899583, 47.4068156 ",Recycling,47.4068156,18.899583
22128,Point,recycling," 18.8995719, 47.4068265 ",Recycling,47.4068265,18.8995719
22234,Point,recycling," 19.0506715, 47.594268 ",Recycling,47.594268,19.0506715
22284,Point,recycling," 19.0055775, 47.5405036 ",Recycling,47.5405036,19.0055775
22483,Point,recycling," 18.9659024, 47.5030174 ",Recycling,47.5030174,18.9659024
22490,Point,recycling," 18.9712662, 47.4997004 ",Recycling,47.4997004,18.9712662
22639,Point,recycling," 19.1080598, 47.5385799 ",Recycling,47.5385799,19.1080598
22880,Point,recycling," 19.1350007, 47.5060747 ",Recycling,47.5060747,19.1350007
22881,Point,recycling," 19.1315447, 47.510301 ",Recycling,47.510301,19.1315447
22923,Point,recycling," 19.1426795, 47.5100784 ",Recycling,47.5100784,19.1426795
22924,Point,recycling," 19.1387828, 47.5051171 ",Recycling,47.5051171,19.1387828
23511,Point,recycling," 19.1593532, 47.6335577 ",Recycling,47.6335577,19.1593532
23546,Point,recycling," 19.0703643, 47.5159547 ",Recycling,47.5159547,19.0703643
23554,Point,recycling," 18.9749341, 47.388688 ",Recycling,47.388688,18.9749341
23698,Point,recycling," 18.9608839, 47.3220798 ",Recycling,47.3220798,18.9608839
23755,Point,recycling," 19.1030701, 47.5058376 ",Recycling,47.5058376,19.1030701
23954,Point,recycling," 19.1691754, 47.4426295 ",Recycling,47.4426295,19.1691754
24698,Point,recycling," 19.0909501, 47.510963 ",Recycling,47.510963,19.0909501
24738,Point,recycling," 18.996726, 47.4138726 ",Recycling,47.4138726,18.996726
24765,Point,recycling," 19.2505619, 47.5346075 ",Recycling,47.5346075,19.2505619
25270,Point,recycling," 19.1014654, 47.4341629 ",Recycling,47.4341629,19.1014654
25325,Point,recycling," 19.1467186, 47.5387294 ",Recycling,47.5387294,19.1467186
25543,Point,recycling," 19.0489728, 47.4751265 ",Recycling,47.4751265,19.0489728
25544,Point,recycling," 19.0473749, 47.4746193 ",Recycling,47.4746193,19.0473749
25545,Point,recycling," 19.0491834, 47.4754399 ",Recycling,47.4754399,19.0491834
25579,Point,recycling," 18.9852605, 47.4849167 ",Recycling,47.4849167,18.9852605
25809,Point,recycling," 19.045565, 47.4617355 ",Recycling,47.4617355,19.045565
25913,Point,recycling," 19.1078969, 47.4963672 ",Recycling,47.4963672,19.1078969
25922,Point,recycling," 19.0489646, 47.475215 ",Recycling,47.475215,19.0489646
25973,Point,recycling," 19.1248772, 47.5722489 ",Recycling,47.5722489,19.1248772
25974,Point,recycling," 19.1270334, 47.5196492 ",Recycling,47.5196492,19.1270334
25976,Point,recycling," 18.999451, 47.4965791 ",Recycling,47.4965791,18.999451
25998,Point,recycling," 19.1007634, 47.5041447 ",Recycling,47.5041447,19.1007634
26023,Point,recycling," 19.0924653, 47.5056265 ",Recycling,47.5056265,19.0924653
26029,Point,recycling," 19.0640016, 47.603956 ",Recycling,47.603956,19.0640016
26354,Point,recycling," 19.1337542, 47.4333519 ",Recycling,47.4333519,19.1337542
26355,Point,recycling," 19.1348571, 47.4385087 ",Recycling,47.4385087,19.1348571
26356,Point,recycling," 19.1343445, 47.4355368 ",Recycling,47.4355368,19.1343445
26378,Point,recycling," 19.1555913, 47.4197651 ",Recycling,47.4197651,19.1555913
26403,Point,recycling," 19.0024386, 47.508513 ",Recycling,47.508513,19.0024386
26574,Point,recycling," 19.1303214, 47.4282536 ",Recycling,47.4282536,19.1303214
26663,Point,recycling," 19.1120911, 47.4645191 ",Recycling,47.4645191,19.1120911
26960,Point,recycling," 19.1469166, 47.4272168 ",Recycling,47.4272168,19.1469166
27063,Point,recycling," 18.9797771, 47.5274846 ",Recycling,47.5274846,18.9797771
27114,Point,recycling," 19.120468, 47.5802636 ",Recycling,47.5802636,19.120468
27128,Point,recycling," 19.0929136, 47.486571 ",Recycling,47.486571,19.0929136
27694,Point,recycling," 19.1667948, 47.4750804 ",Recycling,47.4750804,19.1667948
27718,Point,recycling," 19.1484916, 47.5203126 ",Recycling,47.5203126,19.1484916
27771,Point,recycling," 19.0445559, 47.5567094 ",Recycling,47.5567094,19.0445559
27813,Point,recycling," 19.1840425, 47.4282472 ",Recycling,47.4282472,19.1840425
27853,Point,recycling," 19.1486923, 47.4696889 ",Recycling,47.4696889,19.1486923
28340,Point,recycling," 19.1261098, 47.5301782 ",Recycling,47.5301782,19.1261098
28515,Point,recycling," 19.0602461, 47.6115995 ",Recycling,47.6115995,19.0602461
28630,Point,recycling," 19.0184314, 47.4003941 ",Recycling,47.4003941,19.0184314
28765,Point,recycling," 18.9834528, 47.4454673 ",Recycling,47.4454673,18.9834528
28788,Point,recycling," 18.9791103, 47.4465856 ",Recycling,47.4465856,18.9791103
28810,Point,recycling," 19.0213422, 47.4748775 ",Recycling,47.4748775,19.0213422
28893,Point,recycling," 18.9862387, 47.5281794 ",Recycling,47.5281794,18.9862387
28901,Point,recycling," 19.0052171, 47.5293724 ",Recycling,47.5293724,19.0052171
29022,Point,recycling," 19.0630749, 47.4996909 ",Recycling,47.4996909,19.0630749
29024,Point,recycling," 19.0637003, 47.5003123 ",Recycling,47.5003123,19.0637003
29136,Point,recycling," 19.0555622, 47.4799158 ",Recycling,47.4799158,19.0555622
29137,Point,recycling," 19.0555273, 47.4799539 ",Recycling,47.4799539,19.0555273
29155,Point,recycling," 19.1398644, 47.5064395 ",Recycling,47.5064395,19.1398644
29199,Point,recycling," 19.1513446, 47.5410563 ",Recycling,47.5410563,19.1513446
29206,Point,recycling," 19.1523323, 47.4687884 ",Recycling,47.4687884,19.1523323
29244,Point,recycling," 19.0160894, 47.4856616 ",Recycling,47.4856616,19.0160894
29363,Point,recycling," 19.1629629, 47.473747 ",Recycling,47.473747,19.1629629
29398,Point,recycling," 19.1881851, 47.4059233 ",Recycling,47.4059233,19.1881851
29522,Point,recycling," 19.0597156, 47.5100177 ",Recycling,47.5100177,19.0597156
29532,Point,recycling," 19.0596686, 47.5099896 ",Recycling,47.5099896,19.0596686
29591,Point,recycling," 18.9660291, 47.4502724 ",Recycling,47.4502724,18.9660291
29764,Point,recycling," 19.1335473, 47.534837 ",Recycling,47.534837,19.1335473
29765,Point,recycling," 19.1335212, 47.5348533 ",Recycling,47.5348533,19.1335212
30034,Point,recycling," 19.1342491, 47.5201512 ",Recycling,47.5201512,19.1342491
30051,Point,recycling," 19.2429981, 47.4802309 ",Recycling,47.4802309,19.2429981
30167,Point,recycling," 19.0950462, 47.4333726 ",Recycling,47.4333726,19.0950462
30185,Point,recycling," 19.0049657, 47.3949671 ",Recycling,47.3949671,19.0049657
31469,Point,recycling," 19.3352807, 47.456827 ",Recycling,47.456827,19.3352807
32082,Point,recycling," 19.2511464, 47.4780288 ",Recycling,47.4780288,19.2511464
32250,Point,recycling," 19.0916658, 47.5118429 ",Recycling,47.5118429,19.0916658
32481,Point,recycling," 19.1158826, 47.5837934 ",Recycling,47.5837934,19.1158826
32486,Point,recycling," 19.1159436, 47.5847318 ",Recycling,47.5847318,19.1159436
32521,Point,recycling," 19.0874488, 47.5168374 ",Recycling,47.5168374,19.0874488
33407,Point,recycling," 18.9153779, 47.4997785 ",Recycling,47.4997785,18.9153779
