ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm(HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony (sqm),Attic,Attic: Loft conversion,Attic: Penthouse,Attic: Top floor,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance_10min,Amenity: School_10min,Amenity: Education_10min,Amenity: Financial_10min,Amenity: Healthcare_10min,Amenity: Arts_10min,Amenity: Entertainment_10min,Amenity: Religion_10min,Amenity: police_10min,Amenity: Government_10min,Amenity: Vending_machine_10min,Amenity: Transportation_bicycle_10min,Amenity: Transportation_car_10min,Amenity: Fuel_10min,Amenity: Parking_10min,Amenity: Coworking_space_10min,Amenity: Recycling_10min,Amenity: Others_10min,Amenity: Sustenance_20min,Amenity: School_20min,Amenity: Education_20min,Amenity: Financial_20min,Amenity: Healthcare_20min,Amenity: Arts_20min,Amenity: Entertainment_20min,Amenity: Religion_20min,Amenity: police_20min,Amenity: Government_20min,Amenity: Vending_machine_20min,Amenity: Transportation_bicycle_20min,Amenity: Transportation_car_20min,Amenity: Fuel_20min,Amenity: Parking_20min,Amenity: Coworking_space_20min,Amenity: Recycling_20min,Amenity: Others_20min,Amenity: Sustenance_30min,Amenity: School_30min,Amenity: Education_30min,Amenity: Financial_30min,Amenity: Healthcare_30min,Amenity: Arts_30min,Amenity: Entertainment_30min,Amenity: Religion_30min,Amenity: police_30min,Amenity: Government_30min,Amenity: Vending_machine_30min,Amenity: Transportation_bicycle_30min,Amenity: Transportation_car_30min,Amenity: Fuel_30min,Amenity: Parking_30min,Amenity: Coworking_space_30min,Amenity: Recycling_30min,Amenity: Others_30min
135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,106,829837, Kuruclesi út,2.0,-1,1,panoramic,0,1,0,not available,0,available,1,3 room,3,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,-1,3,less than 3 m,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,Southwest,0,0,0,0,0,0,1,0,0,2.5,loft conversion,1,0,0, Busz   129   ,47.52423,18.97821,47.52423,18.97821,1021,2,4,12,2,2,22,3,0,6,0,2,0,0,0,0,34,0,4,66,9,26,2,2,35,3,0,8,0,2,0,1,2,0,44,0,7,119,16,32,2,2,50,3,0,12,0,2,2,2,2,0,60,4,4,233
136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,44,900000, Erzsébet körút 37.,2.0,-1,-1,garden view,1,0,0,not specified,-1,available,1,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,-1,4,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,no loft conversion,0,0,0, Villamos   4   6    Busz   6    Éjszakai   923    Troli   70   74   78   ,47.501625,19.067814,47.501625,19.067814,1073,7,535,50,8,73,41,10,57,19,1,0,31,104,2,1,44,1,5,245,965,153,19,155,104,33,82,52,5,2,176,266,5,5,123,2,15,939,1217,224,23,196,162,56,96,67,11,4,238,378,11,11,206,21,5,1284
137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,95,570612, Dutka Ákos utca 43,2.0,-1,1,panoramic,0,1,0,available,1,-1,-1,2 + 2 half room,2,2,mint,0,0,0,0,0,1,not specified,0,0,0,-1,-1,2,not specified,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,-1,55.0,no loft conversion,0,0,0, Busz   157   157A   ,47.548965,18.946032,47.548965,18.946032,1029,2,4,7,0,1,7,0,0,4,0,0,0,0,1,0,6,0,1,38,10,10,1,1,9,1,2,6,0,2,0,1,1,0,17,0,2,112,13,15,1,1,11,1,6,8,0,2,0,2,1,0,38,1,1,184
138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,61,590400, Népfürdő utca 37,1.0,-1,1,street view,0,0,1,available,1,not available,0,2 + 1 half room,2,1,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,-1,8,not specified,district heating,0,0,0,0,0,0,separate,1,0,Southwest,0,0,0,0,0,0,1,0,0,3.0,-1,0,0,0, Villamos   1    Busz   15   26   34   106   115    Éjszakai   901   937   918    Hajó   D11   ,47.537422,19.06116,47.537422,19.06116,1138,13,17,11,2,6,5,4,4,2,2,0,11,25,4,2,47,0,9,89,66,33,3,25,30,4,11,5,2,0,17,54,4,2,93,0,17,209,150,47,4,48,58,15,16,14,8,0,31,126,12,8,177,18,9,370
139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,72,666667, Tölgyfa utca,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 + 1 half room,2,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Villamos   4   6   17   19   41    Busz   6   11   91   109   111   191   291    Éjszakai   931   960   ,47.51262,19.03568,47.51262,19.03568,1027,2,120,9,1,29,28,6,7,13,2,5,68,68,0,2,77,0,1,278,302,38,6,65,50,24,15,32,10,9,130,113,1,10,132,0,4,585,523,74,9,117,76,50,32,51,11,12,179,185,13,11,249,10,1,947
140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4,59,721834, Barázda utca 5.,5.0,Elite Park,1,garden view,1,0,0,available,1,not available,0,2 room,2,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,CC,-1,10,less than 3 m,district heating (metered),0,0,0,0,0,1,separate,1,0,West,0,0,0,1,0,0,0,0,0,5.02,no loft conversion,0,0,0, Busz   133E   33   ,47.4567,19.04917,47.4567,19.04917,1116,11,33,6,0,4,2,2,2,2,0,0,3,10,0,0,45,0,2,56,67,14,0,9,23,4,11,7,1,0,6,37,2,1,120,3,3,269,213,41,2,51,45,10,21,20,1,0,25,119,6,1,255,13,2,643
141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,60,721312, Barázda utca 5.,6.0,Elite Park,1,garden view,1,0,0,available,1,not available,0,2 room,2,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,CC,-1,10,less than 3 m,district heating (metered),0,0,0,0,0,1,separate,1,0,West,0,0,0,1,0,0,0,0,0,2.0,no loft conversion,0,0,0, Busz   133E   33   ,47.4567,19.04917,47.4567,19.04917,1116,11,33,6,0,4,2,2,2,2,0,0,3,10,0,0,45,0,2,56,67,14,0,9,23,4,11,7,1,0,6,37,2,1,120,3,3,269,213,41,2,51,45,10,21,20,1,0,25,119,6,1,255,13,2,643
142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,48,825019, Nagyszeben út 9,4.0,-1,1,garden view,1,0,0,available,1,available,1,2 room,2,0,not specified,0,0,0,0,0,0,full comfort,0,1,0,-1,-1,4,less than 3 m,central heating (metered),0,0,0,0,1,-1,separate,1,0,West,0,0,0,1,0,0,0,0,0,8.24,-1,0,0,0, Busz   108E   140A   53   87   88   139   140   142   153   154   88B   8E    Éjszakai   940   972   972B   908   ,47.46652,19.009092000000006,47.46652,19.009092000000006,1118,11,16,19,1,8,13,1,4,2,0,0,1,13,4,0,103,0,4,174,18,24,1,9,15,1,4,2,0,0,1,14,9,0,124,0,5,232,41,34,1,11,25,1,10,12,0,0,6,17,11,0,156,2,4,367
143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8,48,662500, Árpád út,3.0,-1,-1,street view,0,0,1,available,1,available,1,2 room,2,0,newly built,1,0,0,0,0,0,not specified,0,0,0,-1,-1,5,not specified,not specified,0,0,0,0,0,1,together,0,1,Northwest,0,0,0,0,0,1,0,0,0,-1.0,-1,0,0,0, Busz   104   104A   120   170   196   196A   204   20E   25   220   270    Éjszakai   914   950   950A   996   996A   ,47.560543,19.100254,47.560543,19.100254,1042,4,37,44,1,19,27,1,2,9,1,4,2,4,1,1,57,0,15,155,47,53,1,19,37,1,2,15,1,4,3,5,3,1,87,0,20,195,63,66,1,20,44,5,3,18,1,4,4,9,3,1,157,17,15,318
144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,55,652727, Megyer – Nagyváradi liget lakópark,3.0,-1,-1,not specified,0,0,0,not available,0,available,1,2 room,2,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,-1,3,less than 3 m,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,Southwest,0,0,0,0,0,0,1,0,0,-1.0,loft conversion,1,0,0,-1,47.588963,19.086918,47.588963,19.086918,1044,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0,2,33,12,2,0,0,3,0,0,0,0,0,0,2,1,0,67,0,3,68,36,10,0,0,5,0,0,6,0,0,1,3,2,0,111,2,2,104
145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,53,620755, Vörösmarty utca 25,0.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,natural gas (convector),1,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,-1,0,0,0, Villamos   4   6    Metró   M1    Busz   6   105    Éjszakai   979   923    Troli   70   73   74   76   78   ,47.505707,19.068094,47.505707,19.068094,1067,6,362,44,8,52,39,6,40,17,5,0,23,82,3,5,38,1,8,209,768,104,11,141,97,35,71,47,8,6,110,201,8,8,117,3,16,666,1115,198,22,192,163,53,91,71,13,8,222,320,13,13,221,21,8,1130
146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.11,46,662200, Albertfalva,2.0,Savoya Ház,1,garden view,1,0,0,available,1,available,1,1 + 2 half room,1,2,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,-1,7,less than 3 m,heat pump,0,0,0,0,0,1,together,0,1,East,0,0,1,0,0,0,0,0,-1,8.0,-1,0,0,0,-1,47.447083,19.034826,47.447083,19.034826,1116,11,13,16,0,1,17,1,4,5,0,0,0,19,2,0,15,0,2,170,39,34,0,10,22,3,7,7,0,0,1,25,3,0,106,0,6,238,98,76,2,34,47,6,12,20,2,3,21,70,5,2,264,10,2,486
147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,53,600000, Adria sétány,3.0,-1,1,panoramic,0,1,0,not available,0,available,1,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,-1,4,less than 3 m,central heating (metered),0,0,0,0,1,0,separate,1,0,Southeast,0,0,0,0,0,0,0,1,0,4.0,no loft conversion,0,0,0, Troli   77   82   ,47.51806,19.12718,47.51806,19.12718,1148,14,17,8,0,1,7,0,0,0,0,0,2,3,2,0,41,0,4,12,27,33,0,3,15,1,2,3,1,0,5,9,11,1,129,0,12,42,67,44,1,9,31,1,6,7,5,0,9,12,13,5,171,12,4,118
148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,53,584211, Öv utca 137,6.0,-1,1,panoramic,0,1,0,available,1,available,1,1 + 2 half room,1,2,mint,0,0,0,0,0,1,double comfort,1,0,0,AA++,-1,8,less than 3 m,falfűtés,0,1,0,0,0,1,separate,1,0,Southwest,0,0,0,0,0,0,1,0,0,8.0,no loft conversion,0,0,0, Busz   277   7   8E   108E    Éjszakai   979    Troli   77   ,47.5296,19.127016,47.5296,19.127016,1147,14,14,5,1,0,4,0,2,5,0,0,1,4,6,0,17,0,6,34,47,22,3,12,23,3,5,15,0,0,5,11,10,0,66,0,10,134,71,59,3,16,32,3,7,18,0,0,8,13,12,0,142,13,6,206
149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9,50,818000, Rózsadomb,0.0,-1,1,garden view,1,0,0,not available,0,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,-1,3,less than 3 m,central heating,0,0,0,0,1,-1,separate and together too,1,0,South,0,1,0,0,0,0,0,0,-1,-1.0,-1,0,0,0,-1,47.517323,19.0284,47.517323,19.0284,1023,2,62,16,1,13,27,3,8,11,2,5,26,21,0,2,58,0,3,138,251,39,1,54,53,19,19,23,4,9,114,104,2,4,165,1,5,714,429,82,7,79,90,34,29,41,9,9,192,155,9,9,283,10,3,1050
150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,71,533803, Baross utca,1.0,-1,1,street view,0,0,1,not available,0,not available,0,3 room,3,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,-1,4,3 m or more,natural gas (convector),1,0,0,0,0,0,together,0,1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,no loft conversion,0,0,0, Busz   9   99    Éjszakai   909    Troli   83   ,47.48883,19.081827,47.48883,19.081827,1083,8,91,55,0,5,37,4,14,20,2,0,21,41,3,2,72,1,5,194,306,97,3,55,76,7,30,37,5,0,58,96,14,5,133,1,10,371,491,128,7,92,100,16,66,43,6,0,80,147,16,6,237,11,5,630
151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.99,46,869348, Mészöly utca,2.0,-1,1,garden view,1,0,0,available,1,-1,-1,2 room,2,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,-1,4,3 m or more,other,0,0,0,0,0,0,not specified,-1,-1,Northeast,0,0,0,0,1,0,0,0,0,-1.0,no loft conversion,0,0,0, Villamos   17   19   41   47   47B   48   49   56   56A   61    Metró   M4    Busz   133E   7   213   114   214    Éjszakai   907   908   940   941   960   972   973   ,47.48076,19.0507,47.48076,19.0507,1114,11,144,22,2,31,10,8,3,12,0,0,26,86,0,0,81,0,8,411,441,78,14,94,40,25,21,35,0,2,97,205,4,0,189,1,14,985,1033,128,20,187,70,71,66,57,3,5,131,337,8,3,334,21,8,1417
152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.49,69,707525, Dévai utca 19.,2.0,Pesti Ház - Átrium 2,1,garden view,1,0,0,available,1,-1,-1,3 room,3,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,-1,8,less than 3 m,central heating (metered),0,0,0,0,1,-1,separate,1,0,not specified,0,0,0,0,0,0,0,0,-1,16.03,no loft conversion,0,0,0, Villamos   14    Metró   M3    Busz   14   15   115    Éjszakai   914   914A   950   950A    Troli   75   76   79   ,47.519165,19.064886,47.519165,19.064886,1134,13,74,25,2,22,30,2,5,8,2,0,23,38,5,2,45,0,8,85,337,67,6,88,80,9,25,20,10,5,58,116,7,10,109,1,20,316,950,104,17,171,118,36,82,40,12,5,95,262,15,12,208,30,8,601
153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,41,885435, Pacsirtamező utca 30.,2.0,Pacsirtakert,1,garden view,1,0,0,available,1,-1,-1,2 room,2,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,-1,5,not specified,ceiling heating / cooling,0,0,0,1,0,-1,together,0,1,not specified,0,0,0,0,0,0,0,0,-1,2.93,-1,0,0,0, Villamos   17   19   41    Hév   H5    Busz   9   29   109   111   H5    Éjszakai   960   923   934   ,47.535446,19.039707,47.535446,19.039707,1034,3,81,23,1,14,12,3,9,13,1,1,56,28,3,1,98,0,4,289,120,41,2,29,27,3,11,20,1,2,88,46,6,1,159,0,14,471,230,55,2,52,55,15,16,29,5,2,106,116,14,5,248,18,4,675
154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,96,814433, Vámház körút,1.0,-1,1,street view,0,0,1,not available,0,available,1,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,-1,4,3 m or more,combination boiler,0,0,1,0,0,0,separate,1,0,Northwest,0,0,0,0,0,1,0,0,-1,2.0,no loft conversion,0,0,0, Villamos   2   47   47B   48   49    Metró   M3   M4    Busz   9   15   115    Éjszakai   979A   979   914A   909   950   914   950A    Troli   83   ,47.48781,19.05944,47.48781,19.05944,1093,9,398,85,12,71,42,24,18,21,2,4,135,141,0,2,43,0,3,598,1060,138,15,183,71,62,65,50,2,8,169,309,3,2,166,1,18,1157,1439,178,23,250,107,79,101,63,6,14,193,407,6,6,279,23,3,1546
155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2,69,637383, Erzsébet utca,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,3.83,-1,0,0,0, Villamos   12   14    Metró   M3    Busz   104A   12   14   104   120   147   170   196   196A   30   204   20E   25   220   230   270   30A    Éjszakai   914   914A   930   950   950A   996   996A   ,47.55998,19.094486,47.55998,19.094486,1041,4,43,47,1,21,28,1,8,9,1,4,3,7,0,1,55,0,9,193,54,64,1,21,34,1,8,15,1,4,4,7,2,1,76,0,19,242,75,82,1,24,41,6,8,17,1,4,5,13,2,1,149,20,9,349
156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,69,627645, Erzsébet utca,-1.0,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,not specified,0,0,0,0,0,-1,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,-1,3.8,-1,0,0,0, Villamos   12   14    Metró   M3    Busz   104A   12   14   104   120   147   170   196   196A   30   204   20E   25   220   230   270   30A    Éjszakai   914   914A   930   950   950A   996   996A   ,47.55998,19.094486,47.55998,19.094486,1041,4,43,47,1,21,28,1,8,9,1,4,3,7,0,1,55,0,9,193,54,64,1,21,34,1,8,15,1,4,4,7,2,1,76,0,19,242,75,82,1,24,41,6,8,17,1,4,5,13,2,1,149,20,9,349
157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1,74,616311, Árpád út,1.0,-1,-1,garden view,1,0,0,available,1,available,1,3 room,3,0,newly built,1,0,0,0,0,0,not specified,0,0,0,-1,-1,5,not specified,district heating (metered),0,0,0,0,0,1,separate,1,0,Northwest,0,0,0,0,0,1,0,0,1,8.09,-1,0,0,0, Villamos   12   14    Metró   M3    Busz   12   14   104   104A   25   30   120   121   147   170   196   196A   204   220   230   270   30A    Éjszakai   914   914A   930   950   950A   996   996A   ,47.560566,19.088148,47.560566,19.088148,1042,4,41,36,1,22,13,1,7,9,1,4,7,12,0,1,54,0,5,122,51,54,1,23,26,2,10,15,1,4,8,18,5,1,91,0,18,174,72,76,1,26,33,7,10,17,1,4,9,26,5,1,150,21,5,260
158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9,55,907273, Kapy utca 29,1.0,-1,-1,not specified,0,0,0,not available,0,-1,-1,1 + 1 half room,1,1,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,-1,4,not specified,central heating (metered),0,0,0,0,1,-1,together,0,1,not specified,0,0,0,0,0,0,0,0,-1,-1.0,no loft conversion,0,0,0, Busz   11   29   ,47.52838,18.996655,47.52838,18.996655,1025,2,4,5,0,2,8,0,0,2,0,0,1,1,1,0,10,0,4,77,14,27,0,6,33,0,0,6,0,0,5,3,3,0,50,0,8,201,37,39,0,8,47,0,2,8,0,0,17,7,3,0,97,8,4,319
159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9,49,712245, Sajó utca,6.0,-1,-1,not specified,0,0,0,available,1,-1,-1,2 room,2,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,-1,7,not specified,central heating,0,0,0,0,1,1,together,0,1,not specified,0,0,0,0,0,0,0,0,0,-1.0,no loft conversion,0,0,0, Busz   133E   30   230   30A   5   7   110   112    Éjszakai   907   973   979    Troli   74   79   75   ,47.50508,19.08602,47.50508,19.08602,1076,7,84,17,3,21,15,0,9,4,2,0,24,31,5,2,31,1,3,105,183,39,3,38,48,9,22,18,4,0,50,59,5,4,92,1,5,363,303,99,10,56,94,18,36,38,7,0,92,107,12,7,188,16,3,570
160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8,66,640000, József Attila utca,3.0,-1,-1,street view,0,0,1,available,1,-1,-1,3 room,3,0,mint,0,0,0,0,0,1,full bath,0,0,0,-1,-1,4,not specified,not specified,0,0,0,0,0,1,separate and together too,1,0,South,0,1,0,0,0,0,0,0,0,8.0,-1,0,0,0, Villamos   12   14    Metró   M3    Busz   12   14   104   104A   25   30   120   121   147   170   196   196A   204   220   230   270   30A    Éjszakai   914   914A   930   950   950A   996   996A   ,47.561028,19.088745,47.561028,19.088745,1042,4,43,36,1,19,12,1,7,9,1,4,7,10,0,1,52,0,6,130,53,49,1,20,20,2,8,15,1,4,8,15,6,1,83,0,17,181,73,72,2,23,28,7,8,17,1,4,9,22,6,1,141,20,6,268
161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,68,607118, József Attila utca,4.0,-1,-1,garden view,1,0,0,available,1,not available,0,2 room,2,0,mint,0,0,0,0,0,1,full bath,0,0,0,-1,-1,4,less than 3 m,central heating (metered),0,0,0,0,1,1,separate,1,0,East,0,0,1,0,0,0,0,0,0,7.3,no loft conversion,0,0,0, Villamos   12   14    Metró   M3    Busz   12   14   104   104A   25   30   120   121   147   170   196   196A   204   220   230   270   30A    Éjszakai   914   914A   930   950   950A   996   996A   ,47.561028,19.088745,47.561028,19.088745,1042,4,43,36,1,19,12,1,7,9,1,4,7,10,0,1,52,0,6,130,53,49,1,20,20,2,8,15,1,4,8,15,6,1,83,0,17,181,73,72,2,23,28,7,8,17,1,4,9,22,6,1,141,20,6,268
162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,88,497095, Egressy út,4.0,-1,1,panoramic,0,1,0,available,1,available,1,2 + 1 half room,2,1,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,-1,6,less than 3 m,central heating (metered),0,0,0,0,1,1,together,0,1,Northeast,0,0,0,0,1,0,0,0,0,65.0,no loft conversion,0,0,0, Troli   77   82   ,47.521164,19.129004,47.521164,19.129004,1141,14,10,5,0,2,6,0,0,2,0,0,1,3,8,0,28,0,3,13,31,33,1,3,12,0,2,6,0,0,3,5,8,0,87,0,11,42,72,64,2,20,43,3,8,15,0,0,15,11,14,0,154,16,3,146
163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,68,417266, Angyalföld – Béke–Tatai utcai lakótelep,1.0,-1,1,street view,0,0,1,available,1,not available,0,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,-1,6,less than 3 m,district heating,0,0,0,0,0,0,separate,1,0,Northwest,0,0,0,0,0,1,0,0,0,3.0,no loft conversion,0,0,0,-1,47.539276,19.089437,47.539276,19.089437,1131,13,11,16,0,2,8,4,0,3,0,0,0,5,1,0,11,0,8,46,31,26,0,14,32,8,0,7,0,10,8,19,4,0,43,0,23,132,100,67,0,44,63,12,11,18,2,12,28,40,9,2,139,29,8,345
164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,83,721687, Bajcsy-Zsilinszky út 27,-1.0,-1,1,not specified,0,0,0,not available,0,not available,0,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,BB,-1,3,3 m or more,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,Southeast,0,0,0,0,0,0,0,1,-1,-1.0,no loft conversion,0,0,0, Metró   M1   M3    Busz   9   15   105   115    Éjszakai   914   914A   931   950   950A   979    Troli   70   72   73   78   ,47.503544,19.055020000000006,47.503544,19.055020000000006,1066,6,642,32,7,111,30,36,44,14,2,8,23,131,2,2,64,3,10,291,1077,99,14,197,78,67,75,41,4,11,130,303,5,4,136,5,14,870,1308,147,18,247,119,83,88,58,10,13,211,420,7,10,228,16,10,1288
165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9,100,546269, Csengery utca,4.0,-1,1,street view,0,0,1,available,1,-1,-1,3 room,3,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,-1,5,3 m or more,natural gas (convector),1,0,0,0,0,0,separate,1,0,Southwest,0,0,0,0,0,0,1,0,0,1.0,no loft conversion,0,0,0, Villamos   4   6    Metró   M1    Busz   6   105    Éjszakai   979   923    Troli   72   73   76   ,47.50879000000001,19.06271,47.50879000000001,19.06271,1067,6,373,38,4,67,37,9,28,11,5,3,44,89,3,5,48,2,4,140,944,86,8,167,82,55,71,36,9,9,82,241,10,9,139,3,15,448,1346,190,19,235,156,75,88,65,11,9,211,394,11,11,236,28,4,1196
166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,56,444643, Kövér Lajos utca,0.5,-1,1,garden view,1,0,0,not available,0,not available,0,2 room,2,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,-1,2,3 m or more,natural gas (convector),1,0,0,0,0,0,separate,1,0,Northeast,0,0,0,0,1,0,0,0,-1,-1.0,no loft conversion,0,0,0, Busz   32    Éjszakai   907    Troli   77   ,47.511284,19.118849,47.511284,19.118849,1149,14,21,26,0,1,5,0,0,0,0,0,4,5,4,0,92,0,3,9,51,40,4,14,26,3,0,10,4,2,17,15,12,4,171,0,6,68,63,58,5,15,36,3,3,12,4,2,17,18,14,4,253,7,3,98
