ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF millions),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District
2501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.5,360,448611.1111, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,available,1,8 room,8,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,4,-1,natural gas boiler,1,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063,47.558613,18.945063,1029,2
2502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.0,330,769696.9697, Farkastorok,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.556553,19.021547,47.556553,19.021547,1037,3
2503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9,180,299444.4444, Csíky utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 2 half room,3,2,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   194   194B   36   93   198   900   93A    Éjszakai   914   980   999   ,47.431309999999996,19.16463,47.431309999999996,19.16463,1194,19
2504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,230,478260.8696, Budatétény – Erdődűlő,-1,-1,1,garden view,1,0,0,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.42917,19.000367999999998,47.42917,19.000367999999998,1223,22
2505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,40,400000.0, Budafok,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 2 half room,3,2,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.427578000000004,19.02647,47.427578000000004,19.02647,1221,22
2506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,31,483870.9677, Bethlen Gábor utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 room,1,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   25   125   ,47.55518,19.1112,47.55518,19.1112,1153,15
2507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,320,750000.0, II/A kerület – Adyliget,-1,-1,-1,not specified,0,0,0,-1,-1,-1,8 + 1 half room,8,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.939120000000003,47.54735,18.939120000000003,1029,2
2508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,256,351562.5, Ganz-kertváros,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,2,-1,other,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.420395,19.218422,47.420395,19.218422,1182,18
2509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9,155,373548.3871, Rákospalota,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 + 1 half room,4,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.562843,19.137367,47.562843,19.137367,1152,15
2510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,130,423076.9231, Székesdűlő,-1,-1,1,garden view,1,0,0,-1,-1,-1,3 + 3 half room,3,3,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,gáz (cirko),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.607044,19.102318,47.607044,19.102318,1044,4
2511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,70,512857.1429, Kispest-Kertváros,-1,-1,1,not specified,0,0,0,-1,-1,-1,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion possible,1,-1,47.433563,19.159967,47.433563,19.159967,1194,19
2512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,104,575961.5385, Mátyásföld – Petőfikert,-1,-1,1,not specified,0,0,0,-1,-1,-1,2 + 3 half room,2,3,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,-1,-1,gáz (cirko),1,0,0,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,47.50843,19.21695,47.50843,19.21695,1165,16
2513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,72,345833.3333, Illek Vince utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,full bath,0,0,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   12   14    Busz   30   147   230   30A    Éjszakai   930   ,47.56623,19.087220000000002,47.56623,19.087220000000002,1047,4
2514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.6,730,203561.6438, Soroksár,-1,-1,1,panoramic,0,1,0,-1,available,1,7 room,7,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,3,-1,gáz (cirko),1,0,0,0,yes,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.401592,19.11979,47.401592,19.11979,1238,23
2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.0,576,468750.0, Újpest-Központ,-1,-1,1,street view,0,0,1,-1,available,1,21 room,21,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,no,together,0,1,-1,-1,-1,loft conversion possible,1,-1,47.56205,19.089659,47.56205,19.089659,1042,4
2516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0,104,2211538.462, Krisztinaváros – Naphegy,-1,-1,1,garden view,1,0,0,-1,available,1,3 room,3,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,electric,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.49306,19.032923,47.49306,19.032923,1016,1
2517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9,124,426612.9032, Rákoscsaba,-1,-1,1,garden view,1,0,0,-1,not available,0,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.480015,19.299547,47.480015,19.299547,1171,17
2518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,200,349500.0, Rákosszentmihály – Kisszentmihály,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.539635,19.180216,47.539635,19.180216,1162,16
2519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.9,300,253000.0, Madárdomb,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 + 1 half room,5,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.477092999999996,19.232784,47.477092999999996,19.232784,1173,17
2520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.0,570,754385.9649, Őrmező,-1,-1,-1,not specified,0,0,0,-1,-1,-1,18 room,18,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.46096,19.016129,47.46096,19.016129,1112,11
2521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9,140,399285.7143, Rákoscsaba,-1,-1,1,garden view,1,0,0,-1,not available,0,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.480015,19.299547,47.480015,19.299547,1171,17
2522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.0,510,539215.6863, Mátyáshegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,12 room,12,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,4,-1,natural gas boiler,1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.533485,19.023011999999998,47.533485,19.023011999999998,1037,3
2523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,175,405714.2857, Rákoskert – Strázsahegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,7 room,7,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.4662,19.284105,47.4662,19.284105,1171,17
2524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,233,328326.1803, Gloriett-telep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 + 2 half room,4,2,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,other,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.43138,19.187084,47.43138,19.187084,1182,18
2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,74,547297.2973, Csepel-Rózsadomb,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 room,2,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.407707,19.050014,47.407707,19.050014,1214,21
2526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9,110,399090.9091, Bazsalikom utca,-1,-1,-1,street view,0,0,1,-1,-1,-1,3 + 1 half room,3,1,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,yes,not specified,-1,-1,-1,-1,-1,loft conversion possible,1, Busz   150   153   250   250B   251   251A   58    Éjszakai   941   ,47.451370000000004,19.02078,47.451370000000004,19.02078,1116,11
2527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,195,564102.5641, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,CC,3,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.581375,19.020317000000002,47.581375,19.020317000000002,1031,3
2528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,36,386111.1111, Címer utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 + 1 half room,1,1,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   254E   294E   54   55   166   266   84E   89E   94E    Éjszakai   950   950A   994   ,47.40699,19.186320000000002,47.40699,19.186320000000002,1188,18
2529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,78,473076.9231, Pestújhely,-1,-1,1,garden view,1,0,0,-1,available,1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.53783,19.130045000000003,47.53783,19.130045000000003,1158,15
2530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,60,381666.6667, Takarék utca,-1,-1,1,garden view,1,0,0,-1,available,1,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,-1,combination boiler,0,0,1,0,yes,not specified,-1,-1,-1,-1,-1,loft conversion possible,1, Busz   68   85   117   185   85E   95   195    Éjszakai   909   968   ,47.47423,19.165570000000002,47.47423,19.165570000000002,1108,10
2531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.9,120,565833.3333, Szent Imre-kertváros,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 room,5,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,1,-1,gáz (cirko),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion possible,1,-1,47.426834,19.207228,47.426834,19.207228,1182,18
2532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,130,460769.2308, Bókaytelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,2 + 3 half room,2,3,not specified,0,0,0,0,0,0,full comfort,0,1,0,CC,2,-1,combination boiler,0,0,1,0,yes,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.438390000000005,19.18129,47.438390000000005,19.18129,1181,18
2533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9,159,313836.478, Erdőskert,-1,-1,-1,garden view,1,0,0,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.398556,19.204504,47.398556,19.204504,1188,18
2534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,150,1100000.0, Rómaifürdő,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,2,-1,padlófűtés,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.574738,19.05708,47.574738,19.05708,1031,3
2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9,72,484722.2222, Kiss János altábornagy utca,-1,-1,1,street view,0,0,1,-1,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,yes,together,0,1,-1,-1,-1,loft conversion possible,1, Busz   194   194B   199    Éjszakai   948   999   ,47.439182,19.148417000000002,47.439182,19.148417000000002,1194,19
2536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.0,313,706070.2875, Mátyás király út,-1,-1,1,garden view,1,0,0,-1,not available,0,7 room,7,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,-1,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,47.502990000000004,18.980198,47.502990000000004,18.980198,1125,12
2537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,50,312000.0, Szabótelep,-1,-1,-1,garden view,1,0,0,-1,-1,-1,1 + 1 half room,1,1,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,1,-1,gáz (konvektor),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.441727,19.129269,47.441727,19.129269,1202,20
2538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,40,497500.0, Limanova tér,-1,-1,-1,garden view,1,0,0,-1,-1,-1,2 room,2,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   3   62   62A   69    Busz   5   32    Éjszakai   973    Troli   82   ,47.521,19.103279999999998,47.521,19.103279999999998,1149,14
2539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,90,538888.8889, Tihanyi utca,-1,-1,1,garden view,1,0,0,-1,available,1,1 + 3 half room,1,3,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   159    Éjszakai   979   979A   ,47.404617,19.078485,47.404617,19.078485,1214,21
2540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,126,182539.6825, Dembinszky utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 + 4 half room,2,4,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   93   93A   236   236A   136E    Éjszakai   914   ,47.443329999999996,19.16281,47.443329999999996,19.16281,1181,18
2541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5,148,672297.2973, Aranyhegy,-1,-1,1,panoramic,0,1,0,-1,available,1,2 + 2 half room,2,2,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.574745,19.02756,47.574745,19.02756,1031,3
2542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3,63,782539.6825, Bodnár utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   44   45   92   92A    Éjszakai   908   ,47.50679,19.18524,47.50679,19.18524,1163,16
2543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,155,564516.129, Hársfa utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 + 4 half room,2,4,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   174   244   144    Éjszakai   931   996   ,47.52442,19.17526,47.52442,19.17526,1162,16
2544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,268,179104.4776, Nyáry Pál utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   51   52    Busz   123A   23   23E   51   52   66   123   148   66B    Éjszakai   923   966   ,47.44611,19.11266,47.44611,19.11266,1205,20
2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,360,402777.7778, Testvérhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,7 room,7,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,3,-1,gáz (cirko),1,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.563854,19.013685,47.563854,19.013685,1037,3
2546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,180,258333.3333, Kossuth Ferenc-telep,-1,-1,1,street view,0,0,1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.40498,19.176844,47.40498,19.176844,1188,18
2547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,123,443089.4309, Barcika tér,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 2 half room,3,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,2,-1,electric,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   193E   236   236A   266   ,47.427929999999996,19.22812,47.427929999999996,19.22812,1185,18
2548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.99,127,432992.126, Budatétény,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,not specified,-1,-1,-1,-1,-1,loft conversion possible,1,-1,47.417107,19.01089,47.417107,19.01089,1222,22
2549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9,145,295862.06899999996, Szemafor utca,-1,-1,1,garden view,1,0,0,-1,not available,0,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,gáz (cirko),1,0,0,0,yes,separate,1,0,-1,-1,-1,loft conversion,1, Villamos   1   28A   4   6   28   37   37A   62    Busz   217E   9    Éjszakai   901   909   918   937   ,47.48969,19.10687,47.48969,19.10687,1087,8
2550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.9,300,749666.6667, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,3,-1,natural gas boiler,1,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion possible,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2
2551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,55,236181.8182, Csőgyár utca,-1,-1,1,garden view,1,0,0,-1,not available,0,2 room,2,0,needs renovation,0,0,0,0,1,0,full bath,0,0,0,-1,1,-1,other boiler,0,0,0,0,yes,together,0,1,-1,-1,-1,loft conversion possible,1, Busz   179    Éjszakai   948   979   979A   ,47.436535,19.066658,47.436535,19.066658,1211,21
2552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,150,533333.3333, Kőbánya-Kertváros,-1,-1,-1,garden view,1,0,0,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.48254,19.200148000000002,47.48254,19.200148000000002,1106,10
2553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,63,333333.3333, Bocskai utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 room,2,0,needs renovation,0,0,0,0,1,0,full bath,0,0,0,-1,1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   25   96   125   224   296   296A   5    Éjszakai   996A   996   ,47.55445,19.113970000000002,47.55445,19.113970000000002,1153,15
2554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,144,575694.4444, Irinyi János utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 + 1 half room,4,1,in medium condition,0,0,0,1,0,0,double comfort,1,0,0,-1,1,-1,not specified,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion possible,1, Busz   45   46   146    Éjszakai   908   ,47.51227,19.21303,47.51227,19.21303,1165,16
2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,110,544545.4545, Olajbogyó utca 3,-1,-1,1,garden view,1,0,0,-1,not available,0,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,full bath,0,0,0,-1,1,-1,cserépkályha,0,0,0,0,no,together,0,1,-1,-1,-1,loft conversion not possible,0, Busz   150   153   154   154B   250   250B   251   251A   58    Éjszakai   941   ,47.456497,19.023289000000002,47.456497,19.023289000000002,1116,11
2556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0,350,600000.0, Hűvösvölgyi út,-1,-1,1,panoramic,0,1,0,-1,not available,0,10 + 2 half room,10,2,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,3,-1,combination boiler,0,0,1,0,yes,separate,1,0,-1,-1,-1,loft conversion possible,1, Villamos   56   56A   59B   61    Busz   29   129    Éjszakai   956   ,47.522682,18.98924,47.522682,18.98924,1021,2
2557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,138,644927.5362, Beniczky Tamás utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Hév   H8    Busz   45   92   92A    Éjszakai   908   ,47.525079999999996,19.23333,47.525079999999996,19.23333,1164,16
2558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.5,299,630434.7826, Aranyhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,10 room,10,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,hőszivattyú,0,0,0,0,no,not specified,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.574745,19.02756,47.574745,19.02756,1031,3
